--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,475.4946832712146
1,0,1,1,1,0,457.15280531789995
0,0,0,0,0,0,595.1099162719715
1,0,1,0,1,0,555.106460286203
0,0,0,1,0,1,459.0906006348086
1,0,0,1,0,1,506.15484308332856
1,1,0,0,1,0,567.8468810228221
0,1,1,1,1,1,523.771210194342
0,0,1,1,1,0,545.443343105381
0,1,1,1,1,0,501.3831203918255
1,0,1,0,0,1,523.5241066698634
1,0,0,0,0,1,454.7662435021814
0,0,1,0,0,1,481.22828254197526
0,0,1,1,0,1,490.6237237887703
1,1,0,1,1,1,487.71771210962424
0,1,0,1,1,0,465.0953654192417
1,0,1,1,0,1,574.4305460332022
0,1,0,0,1,1,568.6228342936062
1,0,0,0,1,0,507.8194299522572
1,0,0,1,1,1,513.5118183844858
1,1,1,0,0,0,490.7960508992626
1,0,1,1,0,0,505.1571534762479
1,0,0,1,1,0,507.9744971943232
0,0,0,1,0,0,477.97999677812305
1,1,1,1,1,0,507.2641552633424
1,0,1,1,1,1,510.15004841272986
1,0,0,1,0,0,518.1305022629405
1,1,0,1,1,0,452.14990517645344
1,1,1,1,1,1,682.5344892277224
1,1,1,0,1,0,488.98315721254744
0,0,0,1,1,1,628.8867568391064
0,1,1,0,0,0,563.3577930890157
0,0,1,0,1,1,510.32872622086813
1,1,1,1,0,0,507.2944602712668
0,0,0,0,1,1,529.0686543399855
1,1,1,1,0,1,567.7760444664772
1,1,0,0,0,0,496.89884839076683
1,1,0,0,0,1,432.99351521377463
0,0,1,0,0,0,492.5997669257309
1,1,0,1,0,0,511.7136410550992
1,0,0,0,1,1,446.4134430106686
1,0,0,0,0,0,506.43049702829416
0,1,1,1,0,1,488.2869344413534
0,1,0,0,0,0,468.427661153927
0,1,1,0,1,1,545.8477766567137
1,0,1,0,0,0,577.8095930101576
0,1,1,0,0,1,575.1442503761276
0,1,0,0,0,1,497.49580081963416
0,1,0,1,1,1,484.64829838730344
0,0,1,1,1,1,463.0431166263881
