--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,13472
1,0,1,1,1,0,5994
0,0,0,0,0,0,13374
1,0,1,0,1,0,5993
0,0,0,1,0,1,13772
1,0,0,1,0,1,5978
1,1,0,0,1,0,5973
0,1,1,1,1,1,13667
0,0,1,1,1,0,12973
0,1,1,1,1,0,13320
1,0,1,0,0,1,5960
1,0,0,0,0,1,6005
0,0,1,0,0,1,13321
0,0,1,1,0,1,12902
1,1,0,1,1,1,6005
0,1,0,1,1,0,13332
1,0,1,1,0,1,5944
0,1,0,0,1,1,13652
1,0,0,0,1,0,5993
1,0,0,1,1,1,6009
1,1,1,0,0,0,5972
1,0,1,1,0,0,5995
1,0,0,1,1,0,6045
0,0,0,1,0,0,13290
1,1,1,1,1,0,5975
1,0,1,1,1,1,5882
1,0,0,1,0,0,5930
1,1,0,1,1,0,6017
1,1,1,1,1,1,6020
1,1,1,0,1,0,5973
0,0,0,1,1,1,13592
0,1,1,0,0,0,13314
0,0,1,0,1,1,13679
1,1,1,1,0,0,5989
0,0,0,0,1,1,13396
1,1,1,1,0,1,5942
1,1,0,0,0,0,5906
1,1,0,0,0,1,5925
0,0,1,0,0,0,13383
1,1,0,1,0,0,6015
1,0,0,0,1,1,5977
1,0,0,0,0,0,5981
0,1,1,1,0,1,13545
0,1,0,0,0,0,13654
0,1,1,0,1,1,13318
1,0,1,0,0,0,5969
0,1,1,0,0,1,13301
0,1,0,0,0,1,13453
0,1,0,1,1,1,13000
0,0,1,1,1,1,13578
