--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,98.55145911742517
1,0,1,1,1,0,58.89739436631581
0,0,0,0,0,0,71.53554568358666
1,0,1,0,1,0,49.612965781034546
0,0,0,1,0,1,93.40685474049688
1,0,0,1,0,1,51.85217041622329
1,1,0,0,1,0,54.26977788790925
0,1,1,1,1,1,85.14232100895967
0,0,1,1,1,0,83.57369825398665
0,1,1,1,1,0,83.52479024962335
1,0,1,0,0,1,58.97142627996744
1,0,0,0,0,1,49.738667569337274
0,0,1,0,0,1,88.01021369091109
0,0,1,1,0,1,83.751789377918
1,1,0,1,1,1,50.676892777130924
0,1,0,1,1,0,97.83269279008275
1,0,1,1,0,1,58.54514449462713
0,1,0,0,1,1,85.02269170618946
1,0,0,0,1,0,49.71428998687384
1,0,0,1,1,1,49.98246215367952
1,1,1,0,0,0,58.18434427099317
1,0,1,1,0,0,50.14024678287391
1,0,0,1,1,0,58.53463207945791
0,0,0,1,0,0,96.9002708033108
1,1,1,1,1,0,58.559622549970804
1,0,1,1,1,1,50.07809679194704
1,0,0,1,0,0,49.77818095891991
1,1,0,1,1,0,50.34102470021643
1,1,1,1,1,1,58.67051945798391
1,1,1,0,1,0,52.218521101091845
0,0,0,1,1,1,93.2671002616851
0,1,1,0,0,0,95.26875907601651
0,0,1,0,1,1,98.00728644971839
1,1,1,1,0,0,49.808390111743535
0,0,0,0,1,1,86.14126730239956
1,1,1,1,0,1,58.70097627589478
1,1,0,0,0,0,51.56081974567378
1,1,0,0,0,1,58.51519905963735
0,0,1,0,0,0,86.00726035448717
1,1,0,1,0,0,51.713405794433335
1,0,0,0,1,1,58.92942628408458
1,0,0,0,0,0,51.09368745972987
0,1,1,1,0,1,84.71837139571619
0,1,0,0,0,0,94.9568078514239
0,1,1,0,1,1,87.57589962386676
1,0,1,0,0,0,49.734951501757806
0,1,1,0,0,1,94.71109922970894
0,1,0,0,0,1,88.45593130809586
0,1,0,1,1,1,82.13863779837435
0,0,1,1,1,1,92.30201559173032
