--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,335.1652774725074
1,0,1,1,1,0,166.38091465558534
0,0,0,0,0,0,382.5635872136752
1,0,1,0,1,0,170.95056356554298
0,0,0,1,0,1,386.9197806106032
1,0,0,1,0,1,168.8818111347487
1,1,0,0,1,0,168.41065726216647
0,1,1,1,1,1,382.1970591831993
0,0,1,1,1,0,345.217207870933
0,1,1,1,1,0,390.46683042845535
1,0,1,0,0,1,180.51567914060095
1,0,0,0,0,1,179.17372039262224
0,0,1,0,0,1,380.2636561101749
0,0,1,1,0,1,333.83339573013336
1,1,0,1,1,1,177.32147933096863
0,1,0,1,1,0,382.88872728261833
1,0,1,1,0,1,180.1647204240622
0,1,0,0,1,1,375.6095899498653
1,0,0,0,1,0,169.1377814939378
1,0,0,1,1,1,181.18397006133475
1,1,1,0,0,0,167.26030135288497
1,0,1,1,0,0,182.88749306796964
1,0,0,1,1,0,167.14379478611713
0,0,0,1,0,0,384.76331130999444
1,1,1,1,1,0,164.10853408489615
1,0,1,1,1,1,179.98186286771508
1,0,0,1,0,0,163.46604937004238
1,1,0,1,1,0,180.08660199010032
1,1,1,1,1,1,180.1996105684592
1,1,1,0,1,0,178.34012906717683
0,0,0,1,1,1,335.9886019764247
0,1,1,0,0,0,367.92023147951545
0,0,1,0,1,1,335.71882597568816
1,1,1,1,0,0,178.23833104927445
0,0,0,0,1,1,369.2023290641582
1,1,1,1,0,1,167.11192804334175
1,1,0,0,0,0,168.44482923981238
1,1,0,0,0,1,178.25357761436527
0,0,1,0,0,0,324.02574563411275
1,1,0,1,0,0,164.2050323541878
1,0,0,0,1,1,180.190484478552
1,0,0,0,0,0,167.97978762375925
0,1,1,1,0,1,340.50187852162367
0,1,0,0,0,0,369.2438429623069
0,1,1,0,1,1,388.3423660473201
1,0,1,0,0,0,161.45692373029704
0,1,1,0,0,1,386.4265719029178
0,1,0,0,0,1,390.4572071161357
0,1,0,1,1,1,356.84016492410194
0,0,1,1,1,1,379.05125623575327
