--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,19745.97123936102
1,0,1,1,1,0,19793.87372482422
0,0,0,0,0,0,17008.866058530537
1,0,1,0,1,0,17027.862828168636
0,0,0,1,0,1,16899.456111284406
1,0,0,1,0,1,19751.74076535507
1,1,0,0,1,0,19861.346352207533
0,1,1,1,1,1,17081.342737705716
0,0,1,1,1,0,16941.73550799709
0,1,1,1,1,0,16949.612767451752
1,0,1,0,0,1,16775.6040844704
1,0,0,0,0,1,19454.427051365252
0,0,1,0,0,1,17062.641375714364
0,0,1,1,0,1,17052.58048941622
1,1,0,1,1,1,17077.634825450692
0,1,0,1,1,0,17015.089764297107
1,0,1,1,0,1,16917.375403191807
0,1,0,0,1,1,16956.424836848673
1,0,0,0,1,0,17032.5679561564
1,0,0,1,1,1,19761.257528965012
1,1,1,0,0,0,19861.362131143225
1,0,1,1,0,0,17056.185017853903
1,0,0,1,1,0,16977.40985844236
0,0,0,1,0,0,16984.37150785399
1,1,1,1,1,0,19799.368249677635
1,0,1,1,1,1,16923.133368235605
1,0,0,1,0,0,16992.426203762163
1,1,0,1,1,0,19801.935104504217
1,1,1,1,1,1,16936.7955711499
1,1,1,0,1,0,17046.884352879642
0,0,0,1,1,1,17049.98790473858
0,1,1,0,0,0,17031.90392398375
0,0,1,0,1,1,17089.801901681378
1,1,1,1,0,0,19624.14580018161
0,0,0,0,1,1,16995.46374077295
1,1,1,1,0,1,20067.00412812389
1,1,0,0,0,0,17024.155199280845
1,1,0,0,0,1,16962.503470104148
0,0,1,0,0,0,17039.726196137235
1,1,0,1,0,0,19724.70116239439
1,0,0,0,1,1,19679.683242116032
1,0,0,0,0,0,16805.571154393336
0,1,1,1,0,1,17101.58271727732
0,1,0,0,0,0,19240.362031269666
0,1,1,0,1,1,17017.613536327142
1,0,1,0,0,0,19933.880514366676
0,1,1,0,0,1,17030.832994731987
0,1,0,0,0,1,16963.75287069108
0,1,0,1,1,1,19648.5120898965
0,0,1,1,1,1,16857.80438628607
