--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2.8113593100591943
1,0,1,1,1,0,2.3839315447163814
0,0,0,0,0,0,2.5143353141683242
1,0,1,0,1,0,2.7522600648632554
0,0,0,1,0,1,2.8184851245395315
1,0,0,1,0,1,2.8095147319518707
1,1,0,0,1,0,2.8100512745960327
0,1,1,1,1,1,2.485801454890517
0,0,1,1,1,0,2.4193575491693218
0,1,1,1,1,0,2.6387997711685043
1,0,1,0,0,1,2.8040972719415223
1,0,0,0,0,1,2.5494081532900665
0,0,1,0,0,1,2.594559043587324
0,0,1,1,0,1,2.4120501867308954
1,1,0,1,1,1,2.5623584058685522
0,1,0,1,1,0,2.4996160937786494
1,0,1,1,0,1,2.814689445554849
0,1,0,0,1,1,2.5112035990997077
1,0,0,0,1,0,2.829866172185644
1,0,0,1,1,1,2.816924517035593
1,1,1,0,0,0,2.453308620043364
1,0,1,1,0,0,2.8211873605102413
1,0,0,1,1,0,2.8196483735672295
0,0,0,1,0,0,2.5428872406683283
1,1,1,1,1,0,2.8290803755867757
1,0,1,1,1,1,2.59824558231696
1,0,0,1,0,0,2.806169284966632
1,1,0,1,1,0,2.7909515201891506
1,1,1,1,1,1,2.497851589167623
1,1,1,0,1,0,2.8240545850121475
0,0,0,1,1,1,2.8061667252673637
0,1,1,0,0,0,2.8251508575316957
0,0,1,0,1,1,2.8222770854137873
1,1,1,1,0,0,2.5400825308177413
0,0,0,0,1,1,2.8101242436657556
1,1,1,1,0,1,2.5995396491343343
1,1,0,0,0,0,2.8289647948327534
1,1,0,0,0,1,2.6769350012074185
0,0,1,0,0,0,2.4515495145427852
1,1,0,1,0,0,2.4900746596192724
1,0,0,0,1,1,2.6810454914189052
1,0,0,0,0,0,2.6238597328475954
0,1,1,1,0,1,2.53309917114933
0,1,0,0,0,0,2.3947104235917895
0,1,1,0,1,1,2.3930626024766104
1,0,1,0,0,0,2.811629762854076
0,1,1,0,0,1,2.45891843893446
0,1,0,0,0,1,2.392456228091962
0,1,0,1,1,1,2.4878161457387966
0,0,1,1,1,1,2.808625629700215
