--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,929300.0699220242
1,0,1,1,1,0,371652.518150145
0,0,0,0,0,0,962901.3502578831
1,0,1,0,1,0,367826.76708164776
0,0,0,1,0,1,946328.8262410457
1,0,0,1,0,1,370113.0181775731
1,1,0,0,1,0,371770.47201263224
0,1,1,1,1,1,949560.3674134689
0,0,1,1,1,0,936682.2629196636
0,1,1,1,1,0,930947.1774408651
1,0,1,0,0,1,369971.2295129116
1,0,0,0,0,1,369545.25984247157
0,0,1,0,0,1,959578.2461692438
0,0,1,1,0,1,953942.494465259
1,1,0,1,1,1,371440.3817044978
0,1,0,1,1,0,938378.1765246097
1,0,1,1,0,1,372223.2641413116
0,1,0,0,1,1,945394.5836483767
1,0,0,0,1,0,371033.61990023445
1,0,0,1,1,1,370548.4375592797
1,1,1,0,0,0,368326.0386263163
1,0,1,1,0,0,367333.56609449233
1,0,0,1,1,0,369060.7735247056
0,0,0,1,0,0,943759.2656751095
1,1,1,1,1,0,370681.2736597887
1,0,1,1,1,1,369816.15538783144
1,0,0,1,0,0,366832.6060127358
1,1,0,1,1,0,372136.84027440473
1,1,1,1,1,1,371073.92736125604
1,1,1,0,1,0,371944.1204959933
0,0,0,1,1,1,936065.8628521828
0,1,1,0,0,0,937125.7465333464
0,0,1,0,1,1,940321.5912630494
1,1,1,1,0,0,362476.07009105233
0,0,0,0,1,1,923085.3955807231
1,1,1,1,0,1,370697.38230182586
1,1,0,0,0,0,369281.662379602
1,1,0,0,0,1,373831.3483453221
0,0,1,0,0,0,929764.2216302999
1,1,0,1,0,0,370828.8120215842
1,0,0,0,1,1,369431.6606661495
1,0,0,0,0,0,368883.6378778487
0,1,1,1,0,1,947148.4084473326
0,1,0,0,0,0,940907.3967540008
0,1,1,0,1,1,930425.0046509621
1,0,1,0,0,0,370503.58452251484
0,1,1,0,0,1,919107.2817588722
0,1,0,0,0,1,950472.8175505019
0,1,0,1,1,1,956741.4903379184
0,0,1,1,1,1,907989.80636164
