--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2.4693243274431156
1,0,1,1,1,0,2.4697229792172104
0,0,0,0,0,0,2.4687015583282883
1,0,1,0,1,0,2.4446649899595316
0,0,0,1,0,1,2.468945007666026
1,0,0,1,0,1,2.4705992741130456
1,1,0,0,1,0,2.4694474961564903
0,1,1,1,1,1,2.4690166396545554
0,0,1,1,1,0,2.4673664175306556
0,1,1,1,1,0,2.468694620188326
1,0,1,0,0,1,2.468200819038661
1,0,0,0,0,1,2.4640034718400283
0,0,1,0,0,1,2.4695201112132397
0,0,1,1,0,1,2.4625164772375325
1,1,0,1,1,1,2.4683960113366896
0,1,0,1,1,0,2.421361710785509
1,0,1,1,0,1,2.4603818589739714
0,1,0,0,1,1,2.4317846992944654
1,0,0,0,1,0,2.467434848560086
1,0,0,1,1,1,2.468075293648329
1,1,1,0,0,0,2.4588237073116517
1,0,1,1,0,0,2.4700620105866555
1,0,0,1,1,0,2.469377879448302
0,0,0,1,0,0,2.453272566876675
1,1,1,1,1,0,2.462834080968428
1,0,1,1,1,1,2.467442809853744
1,0,0,1,0,0,2.43978015482516
1,1,0,1,1,0,2.467791988363108
1,1,1,1,1,1,2.4697121098021544
1,1,1,0,1,0,2.4673454885896344
0,0,0,1,1,1,2.468376609104775
0,1,1,0,0,0,2.4698895894511996
0,0,1,0,1,1,2.469227591304165
1,1,1,1,0,0,2.45277976062325
0,0,0,0,1,1,2.4685603911600063
1,1,1,1,0,1,2.469879702426491
1,1,0,0,0,0,2.452907368482118
1,1,0,0,0,1,2.4412280098399317
0,0,1,0,0,0,2.466601505237846
1,1,0,1,0,0,2.4574975600391427
1,0,0,0,1,1,2.469099749954861
1,0,0,0,0,0,2.4672041289617503
0,1,1,1,0,1,2.466647171466152
0,1,0,0,0,0,2.4697537610578366
0,1,1,0,1,1,2.4691428601451544
1,0,1,0,0,0,2.46822488166142
0,1,1,0,0,1,2.469252602677739
0,1,0,0,0,1,2.4662705032826113
0,1,0,1,1,1,2.46830844868533
0,0,1,1,1,1,2.445893472406326
