--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,5554
1,0,1,1,1,0,3441
0,0,0,0,0,0,7553
1,0,1,0,1,0,3475
0,0,0,1,0,1,5636
1,0,0,1,0,1,3414
1,1,0,0,1,0,3665
0,1,1,1,1,1,5994
0,0,1,1,1,0,6282
0,1,1,1,1,0,5981
1,0,1,0,0,1,3498
1,0,0,0,0,1,3558
0,0,1,0,0,1,5262
0,0,1,1,0,1,7303
1,1,0,1,1,1,3598
0,1,0,1,1,0,5498
1,0,1,1,0,1,3530
0,1,0,0,1,1,5700
1,0,0,0,1,0,3540
1,0,0,1,1,1,3367
1,1,1,0,0,0,3479
1,0,1,1,0,0,3524
1,0,0,1,1,0,3368
0,0,0,1,0,0,5644
1,1,1,1,1,0,3494
1,0,1,1,1,1,3543
1,0,0,1,0,0,3426
1,1,0,1,1,0,3440
1,1,1,1,1,1,3533
1,1,1,0,1,0,3527
0,0,0,1,1,1,5771
0,1,1,0,0,0,5198
0,0,1,0,1,1,5865
1,1,1,1,0,0,3449
0,0,0,0,1,1,5556
1,1,1,1,0,1,3630
1,1,0,0,0,0,3519
1,1,0,0,0,1,3482
0,0,1,0,0,0,7428
1,1,0,1,0,0,3343
1,0,0,0,1,1,3564
1,0,0,0,0,0,3500
0,1,1,1,0,1,5434
0,1,0,0,0,0,5902
0,1,1,0,1,1,5990
1,0,1,0,0,0,3522
0,1,1,0,0,1,5771
0,1,0,0,0,1,5486
0,1,0,1,1,1,5948
0,0,1,1,1,1,6233
