--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,41451.531491080816
1,0,1,1,1,0,42704.19898858521
0,0,0,0,0,0,41511.579406005825
1,0,1,0,1,0,42599.92269818027
0,0,0,1,0,1,43091.56280558651
1,0,0,1,0,1,42432.99056387886
1,1,0,0,1,0,43102.52863139342
0,1,1,1,1,1,42016.086446921414
0,0,1,1,1,0,43125.248832685764
0,1,1,1,1,0,42897.3431830781
1,0,1,0,0,1,42396.873315386736
1,0,0,0,0,1,43260.13948453294
0,0,1,0,0,1,41550.18418781149
0,0,1,1,0,1,42025.98533915096
1,1,0,1,1,1,42884.004172099
0,1,0,1,1,0,41322.65555913685
1,0,1,1,0,1,42668.24322980851
0,1,0,0,1,1,41008.28884139035
1,0,0,0,1,0,43007.39533666512
1,0,0,1,1,1,41728.342896148126
1,1,1,0,0,0,41955.56745974856
1,0,1,1,0,0,41925.51479501106
1,0,0,1,1,0,41585.26178400524
0,0,0,1,0,0,41873.61128785265
1,1,1,1,1,0,42402.75373659426
1,0,1,1,1,1,42005.158233431066
1,0,0,1,0,0,43575.815753433046
1,1,0,1,1,0,43228.34091529614
1,1,1,1,1,1,42618.41580103336
1,1,1,0,1,0,42177.593735378876
0,0,0,1,1,1,41331.736660791634
0,1,1,0,0,0,44436.44983338109
0,0,1,0,1,1,41801.901041774436
1,1,1,1,0,0,42307.86170186166
0,0,0,0,1,1,42317.94334118275
1,1,1,1,0,1,41668.52438837898
1,1,0,0,0,0,40690.01475989595
1,1,0,0,0,1,42653.30332986235
0,0,1,0,0,0,42842.08937099758
1,1,0,1,0,0,41305.829268633206
1,0,0,0,1,1,42224.24129160914
1,0,0,0,0,0,42270.33102530281
0,1,1,1,0,1,41490.94043241111
0,1,0,0,0,0,40234.71807955506
0,1,1,0,1,1,43727.53634468843
1,0,1,0,0,0,43426.54740405002
0,1,1,0,0,1,41690.51711666716
0,1,0,0,0,1,42743.83810172905
0,1,0,1,1,1,41270.11417665978
0,0,1,1,1,1,41782.257281435755
