--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,92392472.20876013
1,0,1,1,1,0,893430.023270432
0,0,0,0,0,0,91639882.31459689
1,0,1,0,1,0,888736.7170972216
0,0,0,1,0,1,85089905.22805482
1,0,0,1,0,1,887186.622230032
1,1,0,0,1,0,881799.2592141279
0,1,1,1,1,1,78867723.2281108
0,0,1,1,1,0,92479608.20015205
0,1,1,1,1,0,78858600.61470279
1,0,1,0,0,1,891392.1007819262
1,0,0,0,0,1,886157.6655773653
0,0,1,0,0,1,92029701.44497307
0,0,1,1,0,1,92619344.14649357
1,1,0,1,1,1,868005.156252694
0,1,0,1,1,0,78707889.72451657
1,0,1,1,0,1,875474.0878442789
0,1,0,0,1,1,82322465.59340782
1,0,0,0,1,0,885672.2165168064
1,0,0,1,1,1,877440.0159946224
1,1,1,0,0,0,889782.3330123415
1,0,1,1,0,0,876672.747621851
1,0,0,1,1,0,871628.8639092898
0,0,0,1,0,0,91568280.97455974
1,1,1,1,1,0,886017.1939107375
1,0,1,1,1,1,885427.3351990749
1,0,0,1,0,0,878239.2672604166
1,1,0,1,1,0,864521.9628175391
1,1,1,1,1,1,864349.2608889916
1,1,1,0,1,0,893774.6991454036
0,0,0,1,1,1,91930549.63216381
0,1,1,0,0,0,91735531.30687833
0,0,1,0,1,1,84257112.87172154
1,1,1,1,0,0,879016.4209050557
0,0,0,0,1,1,78606211.25843748
1,1,1,1,0,1,909431.4738159796
1,1,0,0,0,0,891983.2197490701
1,1,0,0,0,1,889370.9072081355
0,0,1,0,0,0,83385908.14842092
1,1,0,1,0,0,880056.461381087
1,0,0,0,1,1,891116.1572860617
1,0,0,0,0,0,873233.9052314671
0,1,1,1,0,1,91734640.96538454
0,1,0,0,0,0,92010114.04616831
0,1,1,0,1,1,91451215.37659273
1,0,1,0,0,0,886560.4239121435
0,1,1,0,0,1,91926586.17807661
0,1,0,0,0,1,92136922.6168338
0,1,0,1,1,1,91672744.8752277
0,0,1,1,1,1,91502204.87372951
