--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,77259.75930717913
1,0,1,1,1,0,18299.621671405595
0,0,0,0,0,0,76757.97692658212
1,0,1,0,1,0,18746.564426614543
0,0,0,1,0,1,77430.9616774208
1,0,0,1,0,1,18571.095312501388
1,1,0,0,1,0,18314.49846345114
0,1,1,1,1,1,78347.8099530028
0,0,1,1,1,0,78232.97980022934
0,1,1,1,1,0,77440.8638044352
1,0,1,0,0,1,18582.908754397427
1,0,0,0,0,1,18613.761895811647
0,0,1,0,0,1,77653.49342895228
0,0,1,1,0,1,77977.57246222028
1,1,0,1,1,1,18633.120838117775
0,1,0,1,1,0,77499.05112856101
1,0,1,1,0,1,18405.41819563597
0,1,0,0,1,1,78230.62495191758
1,0,0,0,1,0,18496.277560921168
1,0,0,1,1,1,15602.088479718024
1,1,1,0,0,0,18612.78444910584
1,0,1,1,0,0,18553.546995183307
1,0,0,1,1,0,18692.435649556115
0,0,0,1,0,0,76697.5531608043
1,1,1,1,1,0,18557.78466445568
1,0,1,1,1,1,18528.450553437036
1,0,0,1,0,0,18498.15235251698
1,1,0,1,1,0,18642.178029741703
1,1,1,1,1,1,18546.390762781717
1,1,1,0,1,0,18624.821058939666
0,0,0,1,1,1,78337.98618130163
0,1,1,0,0,0,76439.30204348231
0,0,1,0,1,1,75493.04181223406
1,1,1,1,0,0,18427.135309986705
0,0,0,0,1,1,74179.0752419223
1,1,1,1,0,1,18429.830624637176
1,1,0,0,0,0,18466.087400171997
1,1,0,0,0,1,18709.029805439426
0,0,1,0,0,0,77100.64819508813
1,1,0,1,0,0,18536.664309155356
1,0,0,0,1,1,18635.428059786238
1,0,0,0,0,0,18296.101243763245
0,1,1,1,0,1,77287.04362717757
0,1,0,0,0,0,77618.23003602654
0,1,1,0,1,1,77904.65687259058
1,0,1,0,0,0,18508.13246255944
0,1,1,0,0,1,76187.19401894814
0,1,0,0,0,1,76095.94509677561
0,1,0,1,1,1,75150.33185403133
0,0,1,1,1,1,77027.94880891021
