--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,57442.32532047361
1,0,1,1,1,0,57560.6686569611
0,0,0,0,0,0,58155.3484049122
1,0,1,0,1,0,57653.618787930674
0,0,0,1,0,1,56663.439117174545
1,0,0,1,0,1,55986.17320677547
1,1,0,0,1,0,57589.80669635843
0,1,1,1,1,1,56388.23434679531
0,0,1,1,1,0,57759.290697427256
0,1,1,1,1,0,57418.71963949312
1,0,1,0,0,1,56497.56455948454
1,0,0,0,0,1,56970.90268116462
0,0,1,0,0,1,56345.51974234321
0,0,1,1,0,1,56638.61167435064
1,1,0,1,1,1,56594.40881197583
0,1,0,1,1,0,58305.5803629604
1,0,1,1,0,1,57040.13275292336
0,1,0,0,1,1,56431.172986262056
1,0,0,0,1,0,57939.37791301085
1,0,0,1,1,1,56636.35658771162
1,1,1,0,0,0,58315.512112831646
1,0,1,1,0,0,57843.781645971416
1,0,0,1,1,0,55954.614540690665
0,0,0,1,0,0,57887.40494526312
1,1,1,1,1,0,58095.59839860645
1,0,1,1,1,1,57067.974177654774
1,0,0,1,0,0,58130.544927354254
1,1,0,1,1,0,57996.29078922628
1,1,1,1,1,1,56750.96094983403
1,1,1,0,1,0,58231.469508983515
0,0,0,1,1,1,55861.92095068945
0,1,1,0,0,0,57962.21095694451
0,0,1,0,1,1,56327.87963047559
1,1,1,1,0,0,57943.84302920213
0,0,0,0,1,1,57012.207967079776
1,1,1,1,0,1,56410.30327420067
1,1,0,0,0,0,57741.0511331075
1,1,0,0,0,1,57092.824254127925
0,0,1,0,0,0,57400.45727500283
1,1,0,1,0,0,58029.53180903293
1,0,0,0,1,1,56867.72459211198
1,0,0,0,0,0,57577.12023426979
0,1,1,1,0,1,56666.27755822744
0,1,0,0,0,0,57892.693230034245
0,1,1,0,1,1,56869.35454363111
1,0,1,0,0,0,57796.48919850083
0,1,1,0,0,1,56968.131002091075
0,1,0,0,0,1,56468.366703314634
0,1,0,1,1,1,56598.835603474894
0,0,1,1,1,1,56507.16765168078
