--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,25864082.972597197
1,0,1,1,1,0,22340854.456970748
0,0,0,0,0,0,26546417.830045283
1,0,1,0,1,0,22331498.312798973
0,0,0,1,0,1,26037401.500307508
1,0,0,1,0,1,22244346.97845916
1,1,0,0,1,0,22653666.66468435
0,1,1,1,1,1,25615207.015924595
0,0,1,1,1,0,25548625.078983586
0,1,1,1,1,0,25905866.07679048
1,0,1,0,0,1,22083552.368139558
1,0,0,0,0,1,22445975.69443006
0,0,1,0,0,1,25401756.418432087
0,0,1,1,0,1,25525643.410069253
1,1,0,1,1,1,22212362.7394497
0,1,0,1,1,0,26402420.775805697
1,0,1,1,0,1,22583938.33624916
0,1,0,0,1,1,25206939.978112955
1,0,0,0,1,0,22192283.485356037
1,0,0,1,1,1,22336992.788438488
1,1,1,0,0,0,22458651.50047943
1,0,1,1,0,0,22397106.863226246
1,0,0,1,1,0,22326792.4665476
0,0,0,1,0,0,26254418.34429032
1,1,1,1,1,0,22462423.33882352
1,0,1,1,1,1,22240337.246484626
1,0,0,1,0,0,22385361.59037972
1,1,0,1,1,0,22171600.467275698
1,1,1,1,1,1,22189006.63159945
1,1,1,0,1,0,22595422.9864641
0,0,0,1,1,1,25981654.940702654
0,1,1,0,0,0,25748562.08364894
0,0,1,0,1,1,24920794.68925767
1,1,1,1,0,0,22525309.210868534
0,0,0,0,1,1,25843309.701576192
1,1,1,1,0,1,22400309.26055861
1,1,0,0,0,0,22252726.19972622
1,1,0,0,0,1,22452436.07867947
0,0,1,0,0,0,25632990.178461798
1,1,0,1,0,0,22225160.68617793
1,0,0,0,1,1,22703003.395515453
1,0,0,0,0,0,22151114.52602336
0,1,1,1,0,1,25886221.92195328
0,1,0,0,0,0,25895209.890697736
0,1,1,0,1,1,25911496.011980295
1,0,1,0,0,0,22394897.364089053
0,1,1,0,0,1,25369902.678923342
0,1,0,0,0,1,25820342.17213368
0,1,0,1,1,1,25981237.32687876
0,0,1,1,1,1,25522431.58938777
