--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.5676305096707214
1,0,1,1,1,0,0.575541522034353
0,0,0,0,0,0,0.6681093484278481
1,0,1,0,1,0,0.6649106170032271
0,0,0,1,0,1,0.566098677809827
1,0,0,1,0,1,0.5792259083825727
1,1,0,0,1,0,0.6804440496153537
0,1,1,1,1,1,0.5670193116426404
0,0,1,1,1,0,0.5673940247143134
0,1,1,1,1,0,0.5512389867184935
1,0,1,0,0,1,0.6655712975247332
1,0,0,0,0,1,0.5737748394468642
0,0,1,0,0,1,0.657516538865931
0,0,1,1,0,1,0.5659287792392542
1,1,0,1,1,1,0.5701493724010559
0,1,0,1,1,0,0.573235008433159
1,0,1,1,0,1,0.6568417721886792
0,1,0,0,1,1,0.6551022805937294
1,0,0,0,1,0,0.667013097859024
1,0,0,1,1,1,0.5685580009650604
1,1,1,0,0,0,0.6625473616755321
1,0,1,1,0,0,0.6638158196687792
1,0,0,1,1,0,0.6631633447267985
0,0,0,1,0,0,0.66229073304909
1,1,1,1,1,0,0.6605408285804674
1,0,1,1,1,1,0.5789093734800526
1,0,0,1,0,0,0.5753626981576676
1,1,0,1,1,0,0.6713993840279803
1,1,1,1,1,1,0.6649648605075401
1,1,1,0,1,0,0.6502059630109976
0,0,0,1,1,1,0.5710128859507707
0,1,1,0,0,0,0.663186518256114
0,0,1,0,1,1,0.5720493356540536
1,1,1,1,0,0,0.652748797987047
0,0,0,0,1,1,0.5649827263927707
1,1,1,1,0,1,0.5721751228249246
1,1,0,0,0,0,0.6582223352346511
1,1,0,0,0,1,0.6631460521034264
0,0,1,0,0,0,0.5713304257258681
1,1,0,1,0,0,0.6769167386003232
1,0,0,0,1,1,0.6675129966476464
1,0,0,0,0,0,0.573989122024123
0,1,1,1,0,1,0.6657303118631213
0,1,0,0,0,0,0.6523923519567509
0,1,1,0,1,1,0.6605210419269353
1,0,1,0,0,0,0.6729570235871192
0,1,1,0,0,1,0.5677472628577799
0,1,0,0,0,1,0.5726345524974927
0,1,0,1,1,1,0.6669086141404589
0,0,1,1,1,1,0.6566560019377623
