--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,19410.093862167294
1,0,1,1,1,0,16885.995484819894
0,0,0,0,0,0,16551.371468156634
1,0,1,0,1,0,19541.77393227802
0,0,0,1,0,1,16648.96714968983
1,0,0,1,0,1,19506.1050305055
1,1,0,0,1,0,19454.488364465054
0,1,1,1,1,1,16778.522082338754
0,0,1,1,1,0,16812.913231984643
0,1,1,1,1,0,16801.421346481362
1,0,1,0,0,1,16815.777207902298
1,0,0,0,0,1,19555.93707885067
0,0,1,0,0,1,16905.940099853582
0,0,1,1,0,1,16703.779123122422
1,1,0,1,1,1,16839.15291651603
0,1,0,1,1,0,16812.585619143054
1,0,1,1,0,1,19286.54703748705
0,1,0,0,1,1,16790.91298624826
1,0,0,0,1,0,16632.257298359244
1,0,0,1,1,1,19439.978541374086
1,1,1,0,0,0,16692.155588249923
1,0,1,1,0,0,19670.06649997072
1,0,0,1,1,0,16742.201060005675
0,0,0,1,0,0,16888.059842772498
1,1,1,1,1,0,19555.428836376694
1,0,1,1,1,1,19627.82118034258
1,0,0,1,0,0,16751.84645552371
1,1,0,1,1,0,19394.36141524379
1,1,1,1,1,1,19494.16653636441
1,1,1,0,1,0,16611.239666417736
0,0,0,1,1,1,17404.803513431103
0,1,1,0,0,0,16602.866278987527
0,0,1,0,1,1,19588.846565227
1,1,1,1,0,0,16796.865046545205
0,0,0,0,1,1,16630.997335132142
1,1,1,1,0,1,16647.558598906842
1,1,0,0,0,0,16707.98886472691
1,1,0,0,0,1,16785.384656728307
0,0,1,0,0,0,16782.33105168592
1,1,0,1,0,0,19589.50620712114
1,0,0,0,1,1,19541.620799225715
1,0,0,0,0,0,19177.0855612712
0,1,1,1,0,1,16820.973304577095
0,1,0,0,0,0,16914.453258227746
0,1,1,0,1,1,16783.646726256557
1,0,1,0,0,0,16759.910147440114
0,1,1,0,0,1,16643.46899957506
0,1,0,0,0,1,19499.5255667932
0,1,0,1,1,1,16761.58247977489
0,0,1,1,1,1,19569.828170450623
