--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,143961.16043060512
1,0,1,1,1,0,147124.46700483718
0,0,0,0,0,0,162958.96986464952
1,0,1,0,1,0,125339.98470852185
0,0,0,1,0,1,166246.11939995788
1,0,0,1,0,1,146506.4940468551
1,1,0,0,1,0,125849.6107219841
0,1,1,1,1,1,166826.15246842647
0,0,1,1,1,0,166907.56992592642
0,1,1,1,1,0,162936.66619197783
1,0,1,0,0,1,143993.66427877173
1,0,0,0,0,1,124448.13474646679
0,0,1,0,0,1,145562.14499212362
0,0,1,1,0,1,144410.8384377751
1,1,0,1,1,1,125813.89005476427
0,1,0,1,1,0,165028.8107297772
1,0,1,1,0,1,126268.49328352632
0,1,0,0,1,1,167776.0578867666
1,0,0,0,1,0,144203.13491847186
1,0,0,1,1,1,146735.61675474228
1,1,1,0,0,0,125834.28128491902
1,0,1,1,0,0,126158.64095856344
1,0,0,1,1,0,123624.15586335772
0,0,0,1,0,0,144272.62216356417
1,1,1,1,1,0,146682.1954217553
1,0,1,1,1,1,147454.4785906419
1,0,0,1,0,0,124101.50510305389
1,1,0,1,1,0,124897.36558982654
1,1,1,1,1,1,125315.6387651397
1,1,1,0,1,0,125818.82893873329
0,0,0,1,1,1,167473.8908204211
0,1,1,0,0,0,144786.23326162554
0,0,1,0,1,1,166341.69045075605
1,1,1,1,0,0,126828.93668141433
0,0,0,0,1,1,144997.42919558036
1,1,1,1,0,1,145775.52726279333
1,1,0,0,0,0,144226.4701725237
1,1,0,0,0,1,126372.37237085438
0,0,1,0,0,0,146312.7147504871
1,1,0,1,0,0,124950.051217026
1,0,0,0,1,1,125155.53704366101
1,0,0,0,0,0,124322.59724824363
0,1,1,1,0,1,144166.9614881029
0,1,0,0,0,0,81668.60057912838
0,1,1,0,1,1,168140.30434067646
1,0,1,0,0,0,125432.01923224065
0,1,1,0,0,1,168080.84285147133
0,1,0,0,0,1,168140.8132231316
0,1,0,1,1,1,171448.18510094698
0,0,1,1,1,1,168096.94756114864
