--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,19430494.989839096
1,0,1,1,1,0,574725.8217448909
0,0,0,0,0,0,20506929.156016085
1,0,1,0,1,0,575244.1307731465
0,0,0,1,0,1,19383587.871954236
1,0,0,1,0,1,571611.0974349536
1,1,0,0,1,0,570320.4820112009
0,1,1,1,1,1,21133462.31169916
0,0,1,1,1,0,19306778.383615047
0,1,1,1,1,0,21170563.831561778
1,0,1,0,0,1,574829.864371624
1,0,0,0,0,1,568608.4070762676
0,0,1,0,0,1,20614109.663781647
0,0,1,1,0,1,20758816.792614006
1,1,0,1,1,1,576906.9179600035
0,1,0,1,1,0,21050363.63492762
1,0,1,1,0,1,576599.2275053133
0,1,0,0,1,1,21135765.709394585
1,0,0,0,1,0,564242.8319828291
1,0,0,1,1,1,571016.6287427818
1,1,1,0,0,0,575151.5937552176
1,0,1,1,0,0,569173.737498632
1,0,0,1,1,0,571554.714860552
0,0,0,1,0,0,19268560.658789314
1,1,1,1,1,0,576058.7028335246
1,0,1,1,1,1,571247.2750399617
1,0,0,1,0,0,575423.5307709206
1,1,0,1,1,0,575216.896661333
1,1,1,1,1,1,568365.0967431959
1,1,1,0,1,0,569407.6543152113
0,0,0,1,1,1,19407680.238563552
0,1,1,0,0,0,20851925.779188298
0,0,1,0,1,1,20573888.794699337
1,1,1,1,0,0,573899.9962700632
0,0,0,0,1,1,19554477.51112675
1,1,1,1,0,1,567841.6161391297
1,1,0,0,0,0,573029.5559544106
1,1,0,0,0,1,574265.8442569678
0,0,1,0,0,0,21260598.365764137
1,1,0,1,0,0,572695.6861600655
1,0,0,0,1,1,572110.6291014603
1,0,0,0,0,0,571156.5338143928
0,1,1,1,0,1,20655301.33221819
0,1,0,0,0,0,20763482.986732177
0,1,1,0,1,1,19134794.62060457
1,0,1,0,0,0,574255.2787874405
0,1,1,0,0,1,19105529.18026638
0,1,0,0,0,1,19166509.0860178
0,1,0,1,1,1,21146198.297772482
0,0,1,1,1,1,21288942.96923802
