--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,30570.55882156121
1,0,1,1,1,0,27927.65853924326
0,0,0,0,0,0,30858.27064758519
1,0,1,0,1,0,32473.070813018858
0,0,0,1,0,1,26914.17154129413
1,0,0,1,0,1,27478.733589803345
1,1,0,0,1,0,29015.146428708424
0,1,1,1,1,1,27838.319937348195
0,0,1,1,1,0,27459.53473717642
0,1,1,1,1,0,27015.86363407834
1,0,1,0,0,1,29047.06766511508
1,0,0,0,0,1,28888.140814433533
0,0,1,0,0,1,29948.14389040944
0,0,1,1,0,1,30531.71096777219
1,1,0,1,1,1,29051.58148965703
0,1,0,1,1,0,28516.26426558201
1,0,1,1,0,1,29030.549195284788
0,1,0,0,1,1,32272.757990525104
1,0,0,0,1,0,27539.05320019082
1,0,0,1,1,1,28856.17554042639
1,1,1,0,0,0,28771.261422730247
1,0,1,1,0,0,28427.32073610728
1,0,0,1,1,0,28650.165775589212
0,0,0,1,0,0,32287.166710071382
1,1,1,1,1,0,27870.593822856346
1,0,1,1,1,1,28612.93203810602
1,0,0,1,0,0,28810.62425189613
1,1,0,1,1,0,29166.865122878105
1,1,1,1,1,1,28173.671867047542
1,1,1,0,1,0,32329.439575630844
0,0,0,1,1,1,27208.317517365096
0,1,1,0,0,0,27374.948565893512
0,0,1,0,1,1,28918.07532395185
1,1,1,1,0,0,28930.617060841985
0,0,0,0,1,1,30424.264543604695
1,1,1,1,0,1,32315.934014352864
1,1,0,0,0,0,29921.34187882868
1,1,0,0,0,1,28786.030899155852
0,0,1,0,0,0,30802.216626075504
1,1,0,1,0,0,32038.064296037865
1,0,0,0,1,1,28803.423690153508
1,0,0,0,0,0,28578.883577344604
0,1,1,1,0,1,29025.602119426243
0,1,0,0,0,0,30507.737219774994
0,1,1,0,1,1,27400.678227067612
1,0,1,0,0,0,30512.103861736967
0,1,1,0,0,1,29228.666025896364
0,1,0,0,0,1,27190.4637605499
0,1,0,1,1,1,30568.565537048125
0,0,1,1,1,1,28791.327683572712
