--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,12880
1,0,1,1,1,0,5850
0,0,0,0,0,0,12328
1,0,1,0,1,0,5802
0,0,0,1,0,1,12650
1,0,0,1,0,1,5788
1,1,0,0,1,0,5835
0,1,1,1,1,1,12985
0,0,1,1,1,0,13011
0,1,1,1,1,0,12942
1,0,1,0,0,1,5785
1,0,0,0,0,1,5810
0,0,1,0,0,1,12873
0,0,1,1,0,1,12574
1,1,0,1,1,1,5778
0,1,0,1,1,0,13332
1,0,1,1,0,1,5718
0,1,0,0,1,1,12328
1,0,0,0,1,0,5709
1,0,0,1,1,1,5748
1,1,1,0,0,0,5853
1,0,1,1,0,0,5820
1,0,0,1,1,0,5765
0,0,0,1,0,0,12069
1,1,1,1,1,0,5806
1,0,1,1,1,1,5755
1,0,0,1,0,0,5850
1,1,0,1,1,0,5773
1,1,1,1,1,1,5840
1,1,1,0,1,0,5856
0,0,0,1,1,1,12578
0,1,1,0,0,0,11939
0,0,1,0,1,1,12236
1,1,1,1,0,0,5847
0,0,0,0,1,1,12864
1,1,1,1,0,1,5781
1,1,0,0,0,0,5813
1,1,0,0,0,1,5787
0,0,1,0,0,0,13158
1,1,0,1,0,0,5829
1,0,0,0,1,1,5794
1,0,0,0,0,0,5776
0,1,1,1,0,1,12962
0,1,0,0,0,0,13121
0,1,1,0,1,1,12986
1,0,1,0,0,0,5787
0,1,1,0,0,1,12506
0,1,0,0,0,1,11857
0,1,0,1,1,1,12151
0,0,1,1,1,1,13174
