--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,49251.79747513123
1,0,1,1,1,0,47842.51201893607
0,0,0,0,0,0,49020.16052141764
1,0,1,0,1,0,47158.961422908484
0,0,0,1,0,1,49615.85544122822
1,0,0,1,0,1,47315.238724305455
1,1,0,0,1,0,45674.958270216244
0,1,1,1,1,1,49559.76678660543
0,0,1,1,1,0,49913.49990466521
0,1,1,1,1,0,49948.29103170942
1,0,1,0,0,1,46866.88983117374
1,0,0,0,0,1,47711.55122896606
0,0,1,0,0,1,49794.27495303155
0,0,1,1,0,1,48270.964230612124
1,1,0,1,1,1,47796.594898884505
0,1,0,1,1,0,49920.90656366319
1,0,1,1,0,1,47483.11589429641
0,1,0,0,1,1,49028.362049449264
1,0,0,0,1,0,47576.90241299344
1,0,0,1,1,1,47803.24947368622
1,1,1,0,0,0,47836.88769381713
1,0,1,1,0,0,47072.54102166008
1,0,0,1,1,0,47496.433314710775
0,0,0,1,0,0,49360.3515444237
1,1,1,1,1,0,46957.62708083919
1,0,1,1,1,1,47003.69096483301
1,0,0,1,0,0,47982.74540475245
1,1,0,1,1,0,47656.503361332325
1,1,1,1,1,1,46884.19919267753
1,1,1,0,1,0,46841.62717039216
0,0,0,1,1,1,49677.7775155895
0,1,1,0,0,0,49422.687410521765
0,0,1,0,1,1,49547.75288553726
1,1,1,1,0,0,46378.032210239035
0,0,0,0,1,1,49768.13028102073
1,1,1,1,0,1,47547.02519659507
1,1,0,0,0,0,47661.301632530645
1,1,0,0,0,1,47127.36334890814
0,0,1,0,0,0,49096.26660942042
1,1,0,1,0,0,47111.51637484419
1,0,0,0,1,1,45864.532681690056
1,0,0,0,0,0,47145.704743423645
0,1,1,1,0,1,48971.86627497336
0,1,0,0,0,0,49890.882403822536
0,1,1,0,1,1,49028.30195501579
1,0,1,0,0,0,46935.76898683863
0,1,1,0,0,1,49636.832117810045
0,1,0,0,0,1,49390.06968197982
0,1,0,1,1,1,49112.27114295551
0,0,1,1,1,1,48370.178914036274
