--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,789572.962621458
1,0,1,1,1,0,298659.3064270766
0,0,0,0,0,0,794971.1081662732
1,0,1,0,1,0,290084.82805584423
0,0,0,1,0,1,733434.7526909354
1,0,0,1,0,1,339954.8203443311
1,1,0,0,1,0,283394.5193908803
0,1,1,1,1,1,813097.3724758408
0,0,1,1,1,0,821763.4855394074
0,1,1,1,1,0,621630.9351651056
1,0,1,0,0,1,328398.6078657575
1,0,0,0,0,1,338314.42685713136
0,0,1,0,0,1,864744.0063728174
0,0,1,1,0,1,881134.9017534584
1,1,0,1,1,1,291988.66751102975
0,1,0,1,1,0,808935.632425473
1,0,1,1,0,1,330778.39549356775
0,1,0,0,1,1,863296.4838106873
1,0,0,0,1,0,340389.9980960285
1,0,0,1,1,1,339389.898802926
1,1,1,0,0,0,333610.54701737745
1,0,1,1,0,0,339125.8860723542
1,0,0,1,1,0,326568.81946384127
0,0,0,1,0,0,726754.2739873788
1,1,1,1,1,0,328412.2185503182
1,0,1,1,1,1,281057.0301954323
1,0,0,1,0,0,342772.0354987745
1,1,0,1,1,0,287900.6774907533
1,1,1,1,1,1,293839.79992212955
1,1,1,0,1,0,337271.62031660834
0,0,0,1,1,1,776188.944880572
0,1,1,0,0,0,714348.5004164117
0,0,1,0,1,1,754493.2809921225
1,1,1,1,0,0,342437.20917235874
0,0,0,0,1,1,783083.3326742381
1,1,1,1,0,1,330617.9078429362
1,1,0,0,0,0,282349.5224220179
1,1,0,0,0,1,326029.77196287736
0,0,1,0,0,0,789635.590676441
1,1,0,1,0,0,326498.16499052575
1,0,0,0,1,1,336361.97580571857
1,0,0,0,0,0,333619.918403574
0,1,1,1,0,1,773151.9879573847
0,1,0,0,0,0,814528.4507457089
0,1,1,0,1,1,767080.3774050799
1,0,1,0,0,0,341691.8681504021
0,1,1,0,0,1,809331.4950177756
0,1,0,0,0,1,792318.5351868464
0,1,0,1,1,1,764084.0752271335
0,0,1,1,1,1,795103.3717869178
