--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,30152.736273373874
1,0,1,1,1,0,27902.137605083637
0,0,0,0,0,0,26898.454595018615
1,0,1,0,1,0,31562.720475465867
0,0,0,1,0,1,27882.1577332698
1,0,0,1,0,1,27158.52050917772
1,1,0,0,1,0,28107.753433839913
0,1,1,1,1,1,26470.316213868082
0,0,1,1,1,0,26739.791082012278
0,1,1,1,1,0,27754.545681123473
1,0,1,0,0,1,28107.65230834095
1,0,0,0,0,1,27835.898360334755
0,0,1,0,0,1,27556.483143520145
0,0,1,1,0,1,30294.40374206169
1,1,0,1,1,1,28705.787238848025
0,1,0,1,1,0,29923.931272031306
1,0,1,1,0,1,27841.954255724842
0,1,0,0,1,1,28482.603537824187
1,0,0,0,1,0,30364.18284715773
1,0,0,1,1,1,27954.01229529277
1,1,1,0,0,0,27940.00911235457
1,0,1,1,0,0,28226.135832407657
1,0,0,1,1,0,28624.28044283823
0,0,0,1,0,0,26357.50299665041
1,1,1,1,1,0,30137.955587563403
1,0,1,1,1,1,28158.95618128511
1,0,0,1,0,0,31227.812639119904
1,1,0,1,1,0,32049.442290027517
1,1,1,1,1,1,27918.75897989433
1,1,1,0,1,0,29399.326196842892
0,0,0,1,1,1,28171.10985636988
0,1,1,0,0,0,26709.57934522588
0,0,1,0,1,1,28064.24669415803
1,1,1,1,0,0,30045.340522021568
0,0,0,0,1,1,26456.016805920113
1,1,1,1,0,1,31429.408887620815
1,1,0,0,0,0,28160.418414255302
1,1,0,0,0,1,29067.636378518997
0,0,1,0,0,0,26833.274827849786
1,1,0,1,0,0,28089.41185631041
1,0,0,0,1,1,28173.125773651645
1,0,0,0,0,0,27878.818359629287
0,1,1,1,0,1,30188.392170761243
0,1,0,0,0,0,30101.92572253502
0,1,1,0,1,1,31938.576751226497
1,0,1,0,0,0,30293.92376594672
0,1,1,0,0,1,26549.733850865523
0,1,0,0,0,1,30306.099484378086
0,1,0,1,1,1,26688.212238328084
0,0,1,1,1,1,27926.01137331495
