--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2.372059688459861
1,0,1,1,1,0,2.641565559068774
0,0,0,0,0,0,2.6226279803255803
1,0,1,0,1,0,2.647892610073284
0,0,0,1,0,1,2.63818363096654
1,0,0,1,0,1,2.6377986027913694
1,1,0,0,1,0,2.351496506422157
0,1,1,1,1,1,2.636022008809421
0,0,1,1,1,0,2.64592968897198
0,1,1,1,1,0,2.6137795674475726
1,0,1,0,0,1,2.6409560618278944
1,0,0,0,0,1,2.6385611063370766
0,0,1,0,0,1,2.295179559693309
0,0,1,1,0,1,2.628609075974788
1,1,0,1,1,1,2.613888227494516
0,1,0,1,1,0,2.6425100049108172
1,0,1,1,0,1,2.6272849899864603
0,1,0,0,1,1,2.6338143531523857
1,0,0,0,1,0,2.6142288986699493
1,0,0,1,1,1,2.3402301404993664
1,1,1,0,0,0,2.406033871814911
1,0,1,1,0,0,2.649959136419191
1,0,0,1,1,0,2.642023379007858
0,0,0,1,0,0,2.641555992354017
1,1,1,1,1,0,2.3343895845143385
1,0,1,1,1,1,2.61966540188592
1,0,0,1,0,0,2.6329526722328414
1,1,0,1,1,0,2.63528815199241
1,1,1,1,1,1,2.3563098065685506
1,1,1,0,1,0,2.6137115677254936
0,0,0,1,1,1,2.6403628183968753
0,1,1,0,0,0,2.634971473686648
0,0,1,0,1,1,2.634559980255186
1,1,1,1,0,0,2.6331923228911136
0,0,0,0,1,1,2.2913004793582794
1,1,1,1,0,1,2.6024333145001814
1,1,0,0,0,0,2.6453790434325546
1,1,0,0,0,1,2.3626483610856406
0,0,1,0,0,0,2.6224462251366094
1,1,0,1,0,0,2.6325709133899977
1,0,0,0,1,1,2.528431764393471
1,0,0,0,0,0,2.61663695944976
0,1,1,1,0,1,2.6238726911389487
0,1,0,0,0,0,2.632185887026407
0,1,1,0,1,1,2.260812852161029
1,0,1,0,0,0,2.644470218396225
0,1,1,0,0,1,2.2435528718811826
0,1,0,0,0,1,2.6322142388250187
0,1,0,1,1,1,2.616123860153016
0,0,1,1,1,1,2.6415905462643785
