--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,31897.926634768737
1,0,1,1,1,0,22537.527236601665
0,0,0,0,0,0,30522.23544852425
1,0,1,0,1,0,22508.51046780788
0,0,0,1,0,1,37288.33277898012
1,0,0,1,0,1,22247.059828573056
1,1,0,0,1,0,22368.68241302609
0,1,1,1,1,1,32043.681947230467
0,0,1,1,1,0,31859.47169349659
0,1,1,1,1,0,31854.478548557057
1,0,1,0,0,1,19225.445261312252
1,0,0,0,0,1,21500.086860350915
0,0,1,0,0,1,37528.46534096112
0,0,1,1,0,1,32193.428419843516
1,1,0,1,1,1,22350.6040921274
0,1,0,1,1,0,37543.6820740932
1,0,1,1,0,1,22428.866848789065
0,1,0,0,1,1,32138.715839758934
1,0,0,0,1,0,22300.979369810007
1,0,0,1,1,1,22038.237223111588
1,1,1,0,0,0,22492.18846294682
1,0,1,1,0,0,22527.31211320605
1,0,0,1,1,0,19210.996681876655
0,0,0,1,0,0,31771.448905155874
1,1,1,1,1,0,22356.3603845294
1,0,1,1,1,1,21245.062647440736
1,0,0,1,0,0,22592.498206155644
1,1,0,1,1,0,19220.40499699777
1,1,1,1,1,1,19057.52169889421
1,1,1,0,1,0,21518.166927610306
0,0,0,1,1,1,32239.885380759493
0,1,1,0,0,0,32231.94624227078
0,0,1,0,1,1,31843.077314991722
1,1,1,1,0,0,19157.381722325244
0,0,0,0,1,1,31853.86973551095
1,1,1,1,0,1,22693.54187185411
1,1,0,0,0,0,22631.66423300837
1,1,0,0,0,1,22566.86335944771
0,0,1,0,0,0,31147.44703065158
1,1,0,1,0,0,22531.332070377066
1,0,0,0,1,1,22585.211745394197
1,0,0,0,0,0,22012.19651784661
0,1,1,1,0,1,37853.43754637046
0,1,0,0,0,0,31547.29381004239
0,1,1,0,1,1,37281.548765011416
1,0,1,0,0,0,22411.55503919333
0,1,1,0,0,1,32070.03068460536
0,1,0,0,0,1,32439.011414639335
0,1,0,1,1,1,32269.47333637957
0,0,1,1,1,1,31635.43827103472
