--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,188292.5318792944
1,0,1,1,1,0,97795.39516014064
0,0,0,0,0,0,201819.39782172148
1,0,1,0,1,0,93028.82840360669
0,0,0,1,0,1,157826.42520496508
1,0,0,1,0,1,93870.92336936179
1,1,0,0,1,0,95455.95431237454
0,1,1,1,1,1,155687.10499338654
0,0,1,1,1,0,169608.24056902164
0,1,1,1,1,0,177691.64723869
1,0,1,0,0,1,99584.20669033805
1,0,0,0,0,1,97902.35916122091
0,0,1,0,0,1,187059.648892929
0,0,1,1,0,1,152367.19404235933
1,1,0,1,1,1,117643.24168573151
0,1,0,1,1,0,185910.05075150405
1,0,1,1,0,1,97587.93989540054
0,1,0,0,1,1,182359.54234769824
1,0,0,0,1,0,94840.49621717124
1,0,0,1,1,1,94170.36429041343
1,1,1,0,0,0,94702.21439759043
1,0,1,1,0,0,94062.99986540034
1,0,0,1,1,0,94214.12293536465
0,0,0,1,0,0,183917.76817440294
1,1,1,1,1,0,102287.96564709015
1,0,1,1,1,1,92568.3017156083
1,0,0,1,0,0,101027.6013440516
1,1,0,1,1,0,99661.12885551271
1,1,1,1,1,1,90493.31149441289
1,1,1,0,1,0,95913.2227157516
0,0,0,1,1,1,152895.92888310883
0,1,1,0,0,0,173564.41816056776
0,0,1,0,1,1,206830.80768619623
1,1,1,1,0,0,110177.36054854289
0,0,0,0,1,1,217033.77147864606
1,1,1,1,0,1,91691.1565042668
1,1,0,0,0,0,96747.45561948107
1,1,0,0,0,1,96472.96922221138
0,0,1,0,0,0,195489.89060511245
1,1,0,1,0,0,89299.94813754833
1,0,0,0,1,1,91603.92535245651
1,0,0,0,0,0,93568.90130232368
0,1,1,1,0,1,217045.89314178354
0,1,0,0,0,0,193110.40807321388
0,1,1,0,1,1,153320.76982708692
1,0,1,0,0,0,104561.31150884523
0,1,1,0,0,1,231602.7136429456
0,1,0,0,0,1,185097.51641156393
0,1,0,1,1,1,190383.37271943476
0,0,1,1,1,1,166789.5572854945
