--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2723
1,0,1,1,1,0,1916
0,0,0,0,0,0,2753
1,0,1,0,1,0,1934
0,0,0,1,0,1,2721
1,0,0,1,0,1,1865
1,1,0,0,1,0,1912
0,1,1,1,1,1,2712
0,0,1,1,1,0,2754
0,1,1,1,1,0,2716
1,0,1,0,0,1,1883
1,0,0,0,0,1,1877
0,0,1,0,0,1,2752
0,0,1,1,0,1,2660
1,1,0,1,1,1,1895
0,1,0,1,1,0,2739
1,0,1,1,0,1,1937
0,1,0,0,1,1,2725
1,0,0,0,1,0,1927
1,0,0,1,1,1,1903
1,1,1,0,0,0,1926
1,0,1,1,0,0,1952
1,0,0,1,1,0,1887
0,0,0,1,0,0,2822
1,1,1,1,1,0,1923
1,0,1,1,1,1,1926
1,0,0,1,0,0,1925
1,1,0,1,1,0,1902
1,1,1,1,1,1,1925
1,1,1,0,1,0,1966
0,0,0,1,1,1,2751
0,1,1,0,0,0,2724
0,0,1,0,1,1,2745
1,1,1,1,0,0,1944
0,0,0,0,1,1,2668
1,1,1,1,0,1,1986
1,1,0,0,0,0,1943
1,1,0,0,0,1,1896
0,0,1,0,0,0,2819
1,1,0,1,0,0,1911
1,0,0,0,1,1,1879
1,0,0,0,0,0,1856
0,1,1,1,0,1,2690
0,1,0,0,0,0,2775
0,1,1,0,1,1,2720
1,0,1,0,0,0,1895
0,1,1,0,0,1,2741
0,1,0,0,0,1,2719
0,1,0,1,1,1,2707
0,0,1,1,1,1,2684
