--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,15626915.518003732
1,0,1,1,1,0,2196114.1438056566
0,0,0,0,0,0,13278526.480854139
1,0,1,0,1,0,2195840.6798660024
0,0,0,1,0,1,15668010.402242796
1,0,0,1,0,1,2232312.826836688
1,1,0,0,1,0,2159960.067695049
0,1,1,1,1,1,13820481.345252486
0,0,1,1,1,0,13415023.492858667
0,1,1,1,1,0,13737379.332233682
1,0,1,0,0,1,2179619.2487651063
1,0,0,0,0,1,2190112.2851733644
0,0,1,0,0,1,15698069.854809651
0,0,1,1,0,1,13451863.44157882
1,1,0,1,1,1,2241380.0596613684
0,1,0,1,1,0,15712797.959234374
1,0,1,1,0,1,2182715.388963102
0,1,0,0,1,1,15754887.725470955
1,0,0,0,1,0,2175453.6761254575
1,0,0,1,1,1,2186231.411895355
1,1,1,0,0,0,2147752.036967228
1,0,1,1,0,0,2122421.154563871
1,0,0,1,1,0,2239402.379823658
0,0,0,1,0,0,15742637.101721318
1,1,1,1,1,0,2189786.587472188
1,0,1,1,1,1,2248751.2403268563
1,0,0,1,0,0,2240783.7444100035
1,1,0,1,1,0,2219037.0755782593
1,1,1,1,1,1,2244695.7519512246
1,1,1,0,1,0,2097422.32207966
0,0,0,1,1,1,13400632.381202323
0,1,1,0,0,0,13398786.76397634
0,0,1,0,1,1,13417161.792361612
1,1,1,1,0,0,2243282.965297227
0,0,0,0,1,1,13217601.59983735
1,1,1,1,0,1,2247723.5550333806
1,1,0,0,0,0,2149662.6800914304
1,1,0,0,0,1,2222663.233182447
0,0,1,0,0,0,13433981.258279616
1,1,0,1,0,0,2215587.6155662406
1,0,0,0,1,1,2167711.8560344516
1,0,0,0,0,0,2200386.4283439275
0,1,1,1,0,1,13402418.871238366
0,1,0,0,0,0,12788385.11802324
0,1,1,0,1,1,13409169.517299667
1,0,1,0,0,0,2172630.435823582
0,1,1,0,0,1,13444444.496728396
0,1,0,0,0,1,15791006.658514824
0,1,0,1,1,1,13481606.195326526
0,0,1,1,1,1,13329225.443774568
