--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,69877022.03138652
1,0,1,1,1,0,1403566.376263824
0,0,0,0,0,0,69789490.47041956
1,0,1,0,1,0,1405195.0829453003
0,0,0,1,0,1,69485952.65032625
1,0,0,1,0,1,1441832.287622599
1,1,0,0,1,0,1387082.3682245396
0,1,1,1,1,1,69900218.13761075
0,0,1,1,1,0,78241114.70429084
0,1,1,1,1,0,72699398.45609741
1,0,1,0,0,1,1412603.7153777431
1,0,0,0,0,1,1409277.7756085861
0,0,1,0,0,1,70039115.44519384
0,0,1,1,0,1,71253851.89416608
1,1,0,1,1,1,1402597.8097515097
0,1,0,1,1,0,77889912.42291917
1,0,1,1,0,1,1428141.2153117282
0,1,0,0,1,1,79235001.90362093
1,0,0,0,1,0,1427604.530377919
1,0,0,1,1,1,1405056.453938895
1,1,1,0,0,0,1354661.95478392
1,0,1,1,0,0,1424457.4103907568
1,0,0,1,1,0,1427171.9396897347
0,0,0,1,0,0,69666389.95176578
1,1,1,1,1,0,1366350.6073174991
1,0,1,1,1,1,1430547.7486789853
1,0,0,1,0,0,1427281.0319463375
1,1,0,1,1,0,1407913.256144048
1,1,1,1,1,1,1371245.9152041133
1,1,1,0,1,0,1420202.8225735785
0,0,0,1,1,1,70556722.17175849
0,1,1,0,0,0,69898483.6362757
0,0,1,0,1,1,88339183.59576696
1,1,1,1,0,0,1412557.083268059
0,0,0,0,1,1,69885265.16705933
1,1,1,1,0,1,1425706.8718470999
1,1,0,0,0,0,1403174.8458570335
1,1,0,0,0,1,1413943.7042499427
0,0,1,0,0,0,78050102.39002682
1,1,0,1,0,0,1399689.6720034408
1,0,0,0,1,1,1433513.4107623717
1,0,0,0,0,0,1377237.884857007
0,1,1,1,0,1,82136393.88869089
0,1,0,0,0,0,70095962.07303761
0,1,1,0,1,1,72138694.43102264
1,0,1,0,0,0,1395833.0770234845
0,1,1,0,0,1,69945800.39818746
0,1,0,0,0,1,69850567.28439714
0,1,0,1,1,1,69715264.0385453
0,0,1,1,1,1,69988091.5262268
