--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2978864.9738625004
1,0,1,1,1,0,626671.9596132381
0,0,0,0,0,0,2984617.472561934
1,0,1,0,1,0,611975.9414020552
0,0,0,1,0,1,2982307.0459270515
1,0,0,1,0,1,633031.3213908591
1,1,0,0,1,0,620655.4606520531
0,1,1,1,1,1,2996284.5143174264
0,0,1,1,1,0,2998890.560437166
0,1,1,1,1,0,3003082.363738141
1,0,1,0,0,1,629083.2785143349
1,0,0,0,0,1,625852.3816069182
0,0,1,0,0,1,2995330.854301668
0,0,1,1,0,1,2973398.136761685
1,1,0,1,1,1,632366.0803207959
0,1,0,1,1,0,2993310.8691538777
1,0,1,1,0,1,631328.2078611861
0,1,0,0,1,1,2968572.3244526293
1,0,0,0,1,0,624184.0198354695
1,0,0,1,1,1,620476.6257343387
1,1,1,0,0,0,639856.3134567421
1,0,1,1,0,0,625081.7751512057
1,0,0,1,1,0,620581.0675663601
0,0,0,1,0,0,2876512.1144609735
1,1,1,1,1,0,634918.70879899
1,0,1,1,1,1,633568.1664090409
1,0,0,1,0,0,629641.7877327099
1,1,0,1,1,0,618745.7144511668
1,1,1,1,1,1,627300.0320292496
1,1,1,0,1,0,631227.1066947461
0,0,0,1,1,1,2909151.7833564444
0,1,1,0,0,0,2792813.151142641
0,0,1,0,1,1,3000485.4695475167
1,1,1,1,0,0,623283.5231444201
0,0,0,0,1,1,2986947.549974642
1,1,1,1,0,1,628306.0865456336
1,1,0,0,0,0,631126.9022596367
1,1,0,0,0,1,630964.4847966732
0,0,1,0,0,0,2827714.1412649523
1,1,0,1,0,0,629701.7602870658
1,0,0,0,1,1,631660.7824138039
1,0,0,0,0,0,629486.5976615946
0,1,1,1,0,1,3007073.741034977
0,1,0,0,0,0,2979484.518012976
0,1,1,0,1,1,2981290.5237504365
1,0,1,0,0,0,617927.5347321201
0,1,1,0,0,1,2973208.9935350097
0,1,0,0,0,1,2879150.3502936987
0,1,0,1,1,1,2964921.9813542995
0,0,1,1,1,1,2966875.0360364057
