--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.08226862624777766
1,0,1,1,1,0,0.01679226202792438
0,0,0,0,0,0,0.08226391038370309
1,0,1,0,1,0,0.01662683178729018
0,0,0,1,0,1,0.08015851783547664
1,0,0,1,0,1,0.016743531938079714
1,1,0,0,1,0,0.016863977414685975
0,1,1,1,1,1,0.08001885094213392
0,0,1,1,1,0,0.08409497546424446
0,1,1,1,1,0,0.07914632441214614
1,0,1,0,0,1,0.01674933563742325
1,0,0,0,0,1,0.016763051943727517
0,0,1,0,0,1,0.0797907809559863
0,0,1,1,0,1,0.07886374696409193
1,1,0,1,1,1,0.01667336568271952
0,1,0,1,1,0,0.08248438572350222
1,0,1,1,0,1,0.016498923852178562
0,1,0,0,1,1,0.08028318278132447
1,0,0,0,1,0,0.016800229284830194
1,0,0,1,1,1,0.016661465891124404
1,1,1,0,0,0,0.016886170876403987
1,0,1,1,0,0,0.016554200448358727
1,0,0,1,1,0,0.016654680034685256
0,0,0,1,0,0,0.08339625247301723
1,1,1,1,1,0,0.016700592447621312
1,0,1,1,1,1,0.016587371353738153
1,0,0,1,0,0,0.016720723088988778
1,1,0,1,1,0,0.01677248861607794
1,1,1,1,1,1,0.016675577122102065
1,1,1,0,1,0,0.016835639402683733
0,0,0,1,1,1,0.08114446178193108
0,1,1,0,0,0,0.08341413707072347
0,0,1,0,1,1,0.08140017605280149
1,1,1,1,0,0,0.016583230107778506
0,0,0,0,1,1,0.08116237637507802
1,1,1,1,0,1,0.016622473166836925
1,1,0,0,0,0,0.01693437473410482
1,1,0,0,0,1,0.016847734963349337
0,0,1,0,0,0,0.08387359469636876
1,1,0,1,0,0,0.016919930490874733
1,0,0,0,1,1,0.01677745933872659
1,0,0,0,0,0,0.016759634708611252
0,1,1,1,0,1,0.0806035636882893
0,1,0,0,0,0,0.08263578648220524
0,1,1,0,1,1,0.0793777181837725
1,0,1,0,0,0,0.016940089998614592
0,1,1,0,0,1,0.07905742270927942
0,1,0,0,0,1,0.07836891930174955
0,1,0,1,1,1,0.07953921554586689
0,0,1,1,1,1,0.07984066204120034
