--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,29101.44402529311
1,0,1,1,1,0,28708.60567154008
0,0,0,0,0,0,27378.563340552697
1,0,1,0,1,0,29091.15620705782
0,0,0,1,0,1,29170.537232325678
1,0,0,1,0,1,32236.32267630593
1,1,0,0,1,0,28902.56275555646
0,1,1,1,1,1,28541.79973686173
0,0,1,1,1,0,28985.084652244055
0,1,1,1,1,0,27293.203626568058
1,0,1,0,0,1,28529.097097155813
1,0,0,0,0,1,28269.78831469431
0,0,1,0,0,1,27328.951372831612
0,0,1,1,0,1,28852.607952609706
1,1,0,1,1,1,28638.531924703228
0,1,0,1,1,0,28675.783845382466
1,0,1,1,0,1,28451.042456153456
0,1,0,0,1,1,27402.30304848155
1,0,0,0,1,0,30473.62163695397
1,0,0,1,1,1,28334.70345791904
1,1,1,0,0,0,28986.40540485153
1,0,1,1,0,0,28158.40669372633
1,0,0,1,1,0,28913.11300172672
0,0,0,1,0,0,27456.004087210596
1,1,1,1,1,0,28533.342266171687
1,0,1,1,1,1,28790.502911353236
1,0,0,1,0,0,29217.31744296933
1,1,0,1,1,0,28112.513475733333
1,1,1,1,1,1,29824.081759021956
1,1,1,0,1,0,28573.792032226665
0,0,0,1,1,1,28201.27475402143
0,1,1,0,0,0,27232.31303478476
0,0,1,0,1,1,27247.86359719483
1,1,1,1,0,0,28906.460226748633
0,0,0,0,1,1,28671.160794664804
1,1,1,1,0,1,28204.954346896797
1,1,0,0,0,0,28954.509974741824
1,1,0,0,0,1,27238.284956641146
0,0,1,0,0,0,28954.85706145263
1,1,0,1,0,0,28741.695194954777
1,0,0,0,1,1,28732.56324891965
1,0,0,0,0,0,28022.246973961617
0,1,1,1,0,1,27230.367218384767
0,1,0,0,0,0,30761.441025857144
0,1,1,0,1,1,27457.59702697926
1,0,1,0,0,0,28738.927250566947
0,1,1,0,0,1,27382.56596384839
0,1,0,0,0,1,27627.843008650005
0,1,0,1,1,1,28495.446684078903
0,0,1,1,1,1,27353.520121769117
