--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,4972517.418343146
1,0,1,1,1,0,793278.5105641304
0,0,0,0,0,0,4668730.049261779
1,0,1,0,1,0,809142.0768672707
0,0,0,1,0,1,5420274.625043424
1,0,0,1,0,1,806694.8079676562
1,1,0,0,1,0,815834.2382512315
0,1,1,1,1,1,5359272.354442766
0,0,1,1,1,0,5322224.38919545
0,1,1,1,1,0,5393954.011881673
1,0,1,0,0,1,817368.8079558776
1,0,0,0,0,1,815437.2201053024
0,0,1,0,0,1,5082335.305831713
0,0,1,1,0,1,5434540.358152078
1,1,0,1,1,1,800843.0038643086
0,1,0,1,1,0,5460447.334370421
1,0,1,1,0,1,805513.4138906624
0,1,0,0,1,1,4862833.756461466
1,0,0,0,1,0,803231.8134829156
1,0,0,1,1,1,795373.8707732164
1,1,1,0,0,0,809817.8893758622
1,0,1,1,0,0,802148.6224657588
1,0,0,1,1,0,809926.151678622
0,0,0,1,0,0,5331020.580229026
1,1,1,1,1,0,804012.5028671789
1,0,1,1,1,1,823629.1276711151
1,0,0,1,0,0,798331.9447972429
1,1,0,1,1,0,802138.0579239277
1,1,1,1,1,1,828495.2099000154
1,1,1,0,1,0,809848.486458979
0,0,0,1,1,1,5441223.005847813
0,1,1,0,0,0,5360008.997525504
0,0,1,0,1,1,5401333.500659443
1,1,1,1,0,0,817764.399413888
0,0,0,0,1,1,5410114.983608298
1,1,1,1,0,1,824425.0252119066
1,1,0,0,0,0,819120.027463784
1,1,0,0,0,1,814464.9987193434
0,0,1,0,0,0,5323978.606017889
1,1,0,1,0,0,812310.8675283974
1,0,0,0,1,1,812527.2533320846
1,0,0,0,0,0,819286.5547484857
0,1,1,1,0,1,5162458.703556908
0,1,0,0,0,0,5365736.572929699
0,1,1,0,1,1,4685166.706453883
1,0,1,0,0,0,815648.576166611
0,1,1,0,0,1,5454276.965282622
0,1,0,0,0,1,5250584.485876445
0,1,0,1,1,1,4875654.833964328
0,0,1,1,1,1,5344274.302702604
