--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,16344305.852067595
1,0,1,1,1,0,1842176.8122387587
0,0,0,0,0,0,16382825.263040023
1,0,1,0,1,0,1878960.6110446947
0,0,0,1,0,1,15037682.809049735
1,0,0,1,0,1,1850892.034084221
1,1,0,0,1,0,1852406.0018516108
0,1,1,1,1,1,16327964.86067826
0,0,1,1,1,0,16323831.863082254
0,1,1,1,1,0,16331320.20850889
1,0,1,0,0,1,1864870.4934270687
1,0,0,0,0,1,1864346.3795149862
0,0,1,0,0,1,16279115.674548063
0,0,1,1,0,1,16320857.881739685
1,1,0,1,1,1,1885457.4770755868
0,1,0,1,1,0,16319195.207269086
1,0,1,1,0,1,1845250.0324680968
0,1,0,0,1,1,16334727.25837291
1,0,0,0,1,0,1884376.0796956734
1,0,0,1,1,1,1838962.5930057536
1,1,1,0,0,0,1901099.8794341467
1,0,1,1,0,0,1874293.0696029249
1,0,0,1,1,0,1904481.0913829093
0,0,0,1,0,0,16325603.051451117
1,1,1,1,1,0,1824381.083014005
1,0,1,1,1,1,1871876.1407950253
1,0,0,1,0,0,1917683.5796227907
1,1,0,1,1,0,1855216.2432205533
1,1,1,1,1,1,1880301.305753919
1,1,1,0,1,0,1862450.392069349
0,0,0,1,1,1,16324711.892750794
0,1,1,0,0,0,16312381.745019779
0,0,1,0,1,1,16150933.392643005
1,1,1,1,0,0,1853181.195691684
0,0,0,0,1,1,16291015.453823427
1,1,1,1,0,1,1855092.6106976094
1,1,0,0,0,0,1905731.002009097
1,1,0,0,0,1,1872439.4484164878
0,0,1,0,0,0,16210897.18425859
1,1,0,1,0,0,1889952.3304581107
1,0,0,0,1,1,1906725.0347181929
1,0,0,0,0,0,1835068.2799821147
0,1,1,1,0,1,16333743.860206934
0,1,0,0,0,0,16309498.22380431
0,1,1,0,1,1,16224141.893697223
1,0,1,0,0,0,1912424.667660792
0,1,1,0,0,1,16307246.687339384
0,1,0,0,0,1,16285503.374486584
0,1,0,1,1,1,16297490.214212745
0,0,1,1,1,1,15382632.728915751
