--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,13768
1,0,1,1,1,0,6280
0,0,0,0,0,0,13776
1,0,1,0,1,0,6368
0,0,0,1,0,1,12926
1,0,0,1,0,1,6269
1,1,0,0,1,0,6461
0,1,1,1,1,1,12937
0,0,1,1,1,0,13225
0,1,1,1,1,0,13682
1,0,1,0,0,1,6228
1,0,0,0,0,1,6388
0,0,1,0,0,1,13331
0,0,1,1,0,1,13641
1,1,0,1,1,1,6347
0,1,0,1,1,0,13586
1,0,1,1,0,1,6309
0,1,0,0,1,1,13140
1,0,0,0,1,0,6420
1,0,0,1,1,1,6254
1,1,1,0,0,0,6228
1,0,1,1,0,0,6420
1,0,0,1,1,0,6353
0,0,0,1,0,0,13269
1,1,1,1,1,0,6298
1,0,1,1,1,1,6326
1,0,0,1,0,0,6296
1,1,0,1,1,0,6265
1,1,1,1,1,1,6344
1,1,1,0,1,0,6391
0,0,0,1,1,1,13584
0,1,1,0,0,0,13056
0,0,1,0,1,1,13221
1,1,1,1,0,0,6315
0,0,0,0,1,1,13825
1,1,1,1,0,1,6351
1,1,0,0,0,0,6320
1,1,0,0,0,1,6291
0,0,1,0,0,0,14090
1,1,0,1,0,0,6411
1,0,0,0,1,1,6346
1,0,0,0,0,0,6409
0,1,1,1,0,1,13491
0,1,0,0,0,0,13185
0,1,1,0,1,1,13349
1,0,1,0,0,0,6377
0,1,1,0,0,1,13286
0,1,0,0,0,1,13381
0,1,0,1,1,1,12897
0,0,1,1,1,1,13794
