--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,11893.348311467324
1,0,1,1,1,0,11473.329108333432
0,0,0,0,0,0,11806.54902828223
1,0,1,0,1,0,11496.704121528395
0,0,0,1,0,1,11856.201767570697
1,0,0,1,0,1,11535.445272415256
1,1,0,0,1,0,11457.121562039794
0,1,1,1,1,1,11873.840887971624
0,0,1,1,1,0,11826.91741032853
0,1,1,1,1,0,11908.832737917379
1,0,1,0,0,1,11574.984398367904
1,0,0,0,0,1,11265.889638880943
0,0,1,0,0,1,11861.89880070526
0,0,1,1,0,1,11702.35797417973
1,1,0,1,1,1,11476.612091330286
0,1,0,1,1,0,11884.35158070643
1,0,1,1,0,1,11478.742408917959
0,1,0,0,1,1,11894.793880571797
1,0,0,0,1,0,11447.974408069695
1,0,0,1,1,1,11503.44125122934
1,1,1,0,0,0,11459.89514633709
1,0,1,1,0,0,11451.197715340213
1,0,0,1,1,0,11503.846822646181
0,0,0,1,0,0,11859.182810035203
1,1,1,1,1,0,11498.13038146364
1,0,1,1,1,1,11381.537330911951
1,0,0,1,0,0,11317.312540570387
1,1,0,1,1,0,11488.516005185402
1,1,1,1,1,1,11559.78048577966
1,1,1,0,1,0,11371.913814292133
0,0,0,1,1,1,11801.5975234848
0,1,1,0,0,0,11861.43785613647
0,0,1,0,1,1,11900.079283064415
1,1,1,1,0,0,11481.350841483738
0,0,0,0,1,1,11787.301754301834
1,1,1,1,0,1,11523.014606759298
1,1,0,0,0,0,11407.066925082787
1,1,0,0,0,1,11407.687860698285
0,0,1,0,0,0,11819.75092966017
1,1,0,1,0,0,11515.905038506602
1,0,0,0,1,1,11452.483344715314
1,0,0,0,0,0,11430.19042686964
0,1,1,1,0,1,11880.126140926892
0,1,0,0,0,0,11790.166383243013
0,1,1,0,1,1,11932.312198797625
1,0,1,0,0,0,11467.052408402153
0,1,1,0,0,1,11862.427505081545
0,1,0,0,0,1,11834.173813635472
0,1,0,1,1,1,11906.174702791352
0,0,1,1,1,1,11868.338251595651
