--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,84409.81878646874
1,0,1,1,1,0,82383.30281581187
0,0,0,0,0,0,97203.34317290375
1,0,1,0,1,0,85861.55545420076
0,0,0,1,0,1,82657.44341850026
1,0,0,1,0,1,94554.94923770272
1,1,0,0,1,0,85377.28692667978
0,1,1,1,1,1,83428.52528067859
0,0,1,1,1,0,84690.82850835567
0,1,1,1,1,0,85474.27151774186
1,0,1,0,0,1,81779.80329994591
1,0,0,0,0,1,79749.4018595487
0,0,1,0,0,1,83556.93866427716
0,0,1,1,0,1,82175.75767486652
1,1,0,1,1,1,82144.01801385457
0,1,0,1,1,0,85282.13676099297
1,0,1,1,0,1,79697.4175964566
0,1,0,0,1,1,94893.40623677423
1,0,0,0,1,0,83028.40459841194
1,0,0,1,1,1,94109.69312899484
1,1,1,0,0,0,83875.02621094568
1,0,1,1,0,0,99117.11430433414
1,0,0,1,1,0,83279.46539913099
0,0,0,1,0,0,97604.56914317438
1,1,1,1,1,0,85093.07224963448
1,0,1,1,1,1,82919.70909444298
1,0,0,1,0,0,82526.61503966684
1,1,0,1,1,0,84503.33124807279
1,1,1,1,1,1,96149.35302061845
1,1,1,0,1,0,85812.61716640217
0,0,0,1,1,1,83700.912867266
0,1,1,0,0,0,85808.76606908583
0,0,1,0,1,1,83680.07567356604
1,1,1,1,0,0,85185.31170114811
0,0,0,0,1,1,95327.26708736496
1,1,1,1,0,1,81465.91063042966
1,1,0,0,0,0,93531.51039172492
1,1,0,0,0,1,81552.41214501356
0,0,1,0,0,0,85457.0623980978
1,1,0,1,0,0,83338.50726565941
1,0,0,0,1,1,81265.80924736646
1,0,0,0,0,0,84869.69404220689
0,1,1,1,0,1,81887.18517140995
0,1,0,0,0,0,84939.20094465982
0,1,1,0,1,1,83693.19314053937
1,0,1,0,0,0,83774.45470579124
0,1,1,0,0,1,82424.73117792112
0,1,0,0,0,1,82268.48435043643
0,1,0,1,1,1,82953.11083705247
0,0,1,1,1,1,83172.94124721651
