--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,1422447.7058508783
1,0,1,1,1,0,429986.04260145884
0,0,0,0,0,0,1417505.8855517684
1,0,1,0,1,0,432157.21864402335
0,0,0,1,0,1,1359268.356625894
1,0,0,1,0,1,428412.8426834432
1,1,0,0,1,0,431199.3806503917
0,1,1,1,1,1,1386966.5667118235
0,0,1,1,1,0,1342573.1779277849
0,1,1,1,1,0,1411012.1005801484
1,0,1,0,0,1,429162.2417607622
1,0,0,0,0,1,432134.45213547983
0,0,1,0,0,1,1391928.1911595562
0,0,1,1,0,1,1397578.3907659089
1,1,0,1,1,1,424797.7243331028
0,1,0,1,1,0,1416478.3137680094
1,0,1,1,0,1,428667.3149585369
0,1,0,0,1,1,1418019.4555729274
1,0,0,0,1,0,432082.510621408
1,0,0,1,1,1,427263.7441185388
1,1,1,0,0,0,432694.6335923843
1,0,1,1,0,0,433229.7783038974
1,0,0,1,1,0,433132.12033418287
0,0,0,1,0,0,1403480.1527534886
1,1,1,1,1,0,431198.6244625896
1,0,1,1,1,1,432203.8153974314
1,0,0,1,0,0,429151.2982347547
1,1,0,1,1,0,420117.3941848755
1,1,1,1,1,1,432752.8460080714
1,1,1,0,1,0,430882.8363302546
0,0,0,1,1,1,1381781.8016639485
0,1,1,0,0,0,1414486.5434286685
0,0,1,0,1,1,1425725.70653894
1,1,1,1,0,0,429256.627992124
0,0,0,0,1,1,1396873.7236895743
1,1,1,1,0,1,437837.7353317405
1,1,0,0,0,0,422525.0688211262
1,1,0,0,0,1,430014.2176804832
0,0,1,0,0,0,1400410.240937375
1,1,0,1,0,0,437890.1155102322
1,0,0,0,1,1,432074.98170470307
1,0,0,0,0,0,439286.989298943
0,1,1,1,0,1,1417141.9981766513
0,1,0,0,0,0,1373971.2762758592
0,1,1,0,1,1,1414696.1033368618
1,0,1,0,0,0,437548.14793493255
0,1,1,0,0,1,1418120.8402748872
0,1,0,0,0,1,1271964.4603768112
0,1,0,1,1,1,1423309.0645663831
0,0,1,1,1,1,1400194.1850904427
