--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,560.369943729393
1,0,1,1,1,0,1330.0495562499138
0,0,0,0,0,0,1293.1940153350101
1,0,1,0,1,0,604.985727185799
0,0,0,1,0,1,576.0755009160105
1,0,0,1,0,1,579.9815702504319
1,1,0,0,1,0,583.6428284251286
0,1,1,1,1,1,1248.7919670417725
0,0,1,1,1,0,1333.6098297702663
0,1,1,1,1,0,1552.9243120048752
1,0,1,0,0,1,1234.8722042363636
1,0,0,0,0,1,1461.059510271729
0,0,1,0,0,1,1211.3174743458435
0,0,1,1,0,1,1413.2991863290326
1,1,0,1,1,1,597.1763276953216
0,1,0,1,1,0,1336.0614086209532
1,0,1,1,0,1,1281.1429402092372
0,1,0,0,1,1,1298.4564351122424
1,0,0,0,1,0,1278.4483735961408
1,0,0,1,1,1,1357.165882819225
1,1,1,0,0,0,1438.9843800202568
1,0,1,1,0,0,576.6746469268674
1,0,0,1,1,0,1248.2500096577103
0,0,0,1,0,0,1552.1964930010815
1,1,1,1,1,0,1409.6758217146619
1,0,1,1,1,1,581.4033062879264
1,0,0,1,0,0,1302.4330484779844
1,1,0,1,1,0,1207.1371870297967
1,1,1,1,1,1,557.8635757043659
1,1,1,0,1,0,577.0080829744547
0,0,0,1,1,1,669.725145135299
0,1,1,0,0,0,676.0343566663242
0,0,1,0,1,1,1458.8523431529054
1,1,1,1,0,0,1458.2630389787585
0,0,0,0,1,1,1318.9333682973777
1,1,1,1,0,1,1428.4950999968212
1,1,0,0,0,0,1332.7797730283244
1,1,0,0,0,1,1280.3184989947424
0,0,1,0,0,0,587.5161097725135
1,1,0,1,0,0,1318.5015428795207
1,0,0,0,1,1,681.7490286054652
1,0,0,0,0,0,1340.012811219282
0,1,1,1,0,1,1428.4925451723807
0,1,0,0,0,0,1360.0952215721538
0,1,1,0,1,1,577.1469480065964
1,0,1,0,0,0,1449.7535603790934
0,1,1,0,0,1,1512.7361339504853
0,1,0,0,0,1,1243.6000718318323
0,1,0,1,1,1,1583.387912318824
0,0,1,1,1,1,584.7616424445149
