--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.00021148517406964146
1,0,1,1,1,0,0.000210939703547883
0,0,0,0,0,0,0.00018242920540186924
1,0,1,0,1,0,0.0002118161454303269
0,0,0,1,0,1,0.00021009594480506994
1,0,0,1,0,1,0.00018942922853683853
1,1,0,0,1,0,0.00018637253178320398
0,1,1,1,1,1,0.0002107157015345364
0,0,1,1,1,0,0.0002114875572951455
0,1,1,1,1,0,0.0001852022549792675
1,0,1,0,0,1,0.000209521577660695
1,0,0,0,0,1,0.0002115717850693536
0,0,1,0,0,1,0.00021074404236739127
0,0,1,1,0,1,0.00021039378374418234
1,1,0,1,1,1,0.00021309896476935834
0,1,0,1,1,0,0.00021251912799568227
1,0,1,1,0,1,0.000213463879681416
0,1,0,0,1,1,0.00021211521943684434
1,0,0,0,1,0,0.00018569252623453546
1,0,0,1,1,1,0.00021046457343493872
1,1,1,0,0,0,0.0002144895485206881
1,0,1,1,0,0,0.0002131852864092475
1,0,0,1,1,0,0.000210730201790655
0,0,0,1,0,0,0.00018522817255903654
1,1,1,1,1,0,0.0002123623627711279
1,0,1,1,1,1,0.0002108639449089645
1,0,0,1,0,0,0.000212073384565051
1,1,0,1,1,0,0.00018376566028624038
1,1,1,1,1,1,0.00021058129522796173
1,1,1,0,1,0,0.00021082767883581904
0,0,0,1,1,1,0.00021181831933083102
0,1,1,0,0,0,0.0002120556750748442
0,0,1,0,1,1,0.00021256160587860865
1,1,1,1,0,0,0.00021460350920320464
0,0,0,0,1,1,0.00021151411258174497
1,1,1,1,0,1,0.00021151772745017956
1,1,0,0,0,0,0.00021268945112338603
1,1,0,0,0,1,0.00020565759417262664
0,0,1,0,0,0,0.00018419424983747863
1,1,0,1,0,0,0.00021353030652892775
1,0,0,0,1,1,0.0002130124694050396
1,0,0,0,0,0,0.00021243449570779833
0,1,1,1,0,1,0.00020982532310155977
0,1,0,0,0,0,0.00020971235356143138
0,1,1,0,1,1,0.00020448766867816977
1,0,1,0,0,0,0.0002140891952207932
0,1,1,0,0,1,0.00018402166803417854
0,1,0,0,0,1,0.00018322581554645626
0,1,0,1,1,1,0.00021076927838177082
0,0,1,1,1,1,0.00018405179364564453
