--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,19950901.54951909
1,0,1,1,1,0,2059605.226527545
0,0,0,0,0,0,20130095.57386907
1,0,1,0,1,0,2066265.4905046546
0,0,0,1,0,1,20539689.207061272
1,0,0,1,0,1,2039784.0401166743
1,1,0,0,1,0,2039930.3489771923
0,1,1,1,1,1,21731482.748064734
0,0,1,1,1,0,21913147.59886751
0,1,1,1,1,0,21995721.427461084
1,0,1,0,0,1,2062482.0318627865
1,0,0,0,0,1,2079489.1091858894
0,0,1,0,0,1,22136720.56562615
0,0,1,1,0,1,22140671.339871597
1,1,0,1,1,1,2072583.933756961
0,1,0,1,1,0,21369824.377056155
1,0,1,1,0,1,2023547.8760820045
0,1,0,0,1,1,22124591.02361624
1,0,0,0,1,0,2070045.2239923424
1,0,0,1,1,1,2036582.6369819432
1,1,1,0,0,0,2100856.4650627435
1,0,1,1,0,0,2092509.190151795
1,0,0,1,1,0,2083631.6972378597
0,0,0,1,0,0,20496051.337328818
1,1,1,1,1,0,2044825.653747938
1,0,1,1,1,1,2034679.218279386
1,0,0,1,0,0,2091642.6985713306
1,1,0,1,1,0,2053206.8668064773
1,1,1,1,1,1,2058513.4269572524
1,1,1,0,1,0,2079005.0786476603
0,0,0,1,1,1,21914195.51094893
0,1,1,0,0,0,21944034.76760203
0,0,1,0,1,1,22138166.065467868
1,1,1,1,0,0,2048699.6584285419
0,0,0,0,1,1,22109370.981276367
1,1,1,1,0,1,2072864.999742179
1,1,0,0,0,0,2071793.873942445
1,1,0,0,0,1,2072840.1406518049
0,0,1,0,0,0,22181840.821814843
1,1,0,1,0,0,2070398.2030984182
1,0,0,0,1,1,2061521.29644948
1,0,0,0,0,0,2078855.8632583995
0,1,1,1,0,1,22275264.279526982
0,1,0,0,0,0,21005763.4311345
0,1,1,0,1,1,22093421.600205407
1,0,1,0,0,0,2046032.3921538363
0,1,1,0,0,1,22243003.514403455
0,1,0,0,0,1,20931329.369534
0,1,0,1,1,1,22133900.97286507
0,0,1,1,1,1,20690868.342237737
