--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,25447.986999335986
1,0,1,1,1,0,28975.340681189977
0,0,0,0,0,0,25287.24604619368
1,0,1,0,1,0,28443.044793813526
0,0,0,1,0,1,25193.1552917933
1,0,0,1,0,1,28867.43441917899
1,1,0,0,1,0,25779.725189676265
0,1,1,1,1,1,25448.968151227135
0,0,1,1,1,0,25550.172503267164
0,1,1,1,1,0,28535.747472788596
1,0,1,0,0,1,25616.43320831404
1,0,0,0,0,1,28841.51951314823
0,0,1,0,0,1,25306.6098232971
0,0,1,1,0,1,28539.545007162138
1,1,0,1,1,1,28920.044002425355
0,1,0,1,1,0,24662.848989178336
1,0,1,1,0,1,29130.333978987765
0,1,0,0,1,1,25108.549910687634
1,0,0,0,1,0,25755.397436302588
1,0,0,1,1,1,28721.50912459368
1,1,1,0,0,0,28810.994459876256
1,0,1,1,0,0,29011.136272791944
1,0,0,1,1,0,28777.080275708602
0,0,0,1,0,0,25532.781052470425
1,1,1,1,1,0,33554.302958513086
1,0,1,1,1,1,28639.731877121343
1,0,0,1,0,0,28823.40774307414
1,1,0,1,1,0,29002.370653777238
1,1,1,1,1,1,29017.615869153764
1,1,1,0,1,0,28901.99054656352
0,0,0,1,1,1,25440.802610511284
0,1,1,0,0,0,28043.907448487054
0,0,1,0,1,1,25448.253165737246
1,1,1,1,0,0,28970.922696075784
0,0,0,0,1,1,25954.900919891003
1,1,1,1,0,1,29081.05664041791
1,1,0,0,0,0,28541.912971483147
1,1,0,0,0,1,28458.191800073688
0,0,1,0,0,0,25507.91682837623
1,1,0,1,0,0,28517.310863213297
1,0,0,0,1,1,28793.201211122665
1,0,0,0,0,0,28901.513583826993
0,1,1,1,0,1,25882.410978676857
0,1,0,0,0,0,28562.63454429002
0,1,1,0,1,1,25601.74730901314
1,0,1,0,0,0,29121.218031054457
0,1,1,0,0,1,28397.231031437692
0,1,0,0,0,1,28426.911837031468
0,1,0,1,1,1,25474.73571108063
0,0,1,1,1,1,25354.3350728013
