--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,222.06516786594443
1,0,1,1,1,0,195.26951782293233
0,0,0,0,0,0,219.5639854464208
1,0,1,0,1,0,226.88356008983865
0,0,0,1,0,1,186.97118239341737
1,0,0,1,0,1,224.78150451026337
1,1,0,0,1,0,189.91607190966954
0,1,1,1,1,1,219.3379958157329
0,0,1,1,1,0,188.77515731011408
0,1,1,1,1,0,222.9778495588071
1,0,1,0,0,1,230.07759274784385
1,0,0,0,0,1,161.86768372232996
0,0,1,0,0,1,221.39394320191522
0,0,1,1,0,1,192.56209646205662
1,1,0,1,1,1,160.93023857618195
0,1,0,1,1,0,187.5171554757616
1,0,1,1,0,1,227.94023990436722
0,1,0,0,1,1,214.6017982085557
1,0,0,0,1,0,226.3396523441047
1,0,0,1,1,1,188.70126992558036
1,1,1,0,0,0,229.45090471115023
1,0,1,1,0,0,221.0736805858488
1,0,0,1,1,0,229.29331205063383
0,0,0,1,0,0,185.59584003999367
1,1,1,1,1,0,229.3109472037227
1,0,1,1,1,1,192.01139656762732
1,0,0,1,0,0,224.4853639358965
1,1,0,1,1,0,185.68627679629375
1,1,1,1,1,1,225.76345751136245
1,1,1,0,1,0,189.4537895683712
0,0,0,1,1,1,185.24740773113754
0,1,1,0,0,0,187.82215961149663
0,0,1,0,1,1,189.0079693698221
1,1,1,1,0,0,218.15090580182806
0,0,0,0,1,1,220.2981576949728
1,1,1,1,0,1,191.7714035775876
1,1,0,0,0,0,229.56325728040358
1,1,0,0,0,1,189.83098929394984
0,0,1,0,0,0,187.25565010218165
1,1,0,1,0,0,229.8331415988655
1,0,0,0,1,1,187.43022441320656
1,0,0,0,0,0,190.43565126021934
0,1,1,1,0,1,190.67484097336913
0,1,0,0,0,0,188.37982088921984
0,1,1,0,1,1,144.45841068358934
1,0,1,0,0,0,191.47625820772555
0,1,1,0,0,1,224.23659436277273
0,1,0,0,0,1,219.47643545160724
0,1,0,1,1,1,188.80243709206638
0,0,1,1,1,1,188.13939172276983
