--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,19975.706744000352
1,0,1,1,1,0,19335.659606540594
0,0,0,0,0,0,19723.150864866082
1,0,1,0,1,0,23348.537511818737
0,0,0,1,0,1,19807.1080818032
1,0,0,1,0,1,19625.964444425255
1,1,0,0,1,0,22894.713736519163
0,1,1,1,1,1,19790.36736720411
0,0,1,1,1,0,19828.929873304045
0,1,1,1,1,0,19970.188502603316
1,0,1,0,0,1,22883.244401036456
1,0,0,0,0,1,22851.582218416064
0,0,1,0,0,1,22894.674423992885
0,0,1,1,0,1,19887.36868295881
1,1,0,1,1,1,23076.90568048649
0,1,0,1,1,0,19789.61110327003
1,0,1,1,0,1,19832.137614092306
0,1,0,0,1,1,23034.45126973151
1,0,0,0,1,0,23164.083643560254
1,0,0,1,1,1,22977.0906228632
1,1,1,0,0,0,19798.762605055454
1,0,1,1,0,0,23006.932978204448
1,0,0,1,1,0,22893.62351916889
0,0,0,1,0,0,19882.80162115616
1,1,1,1,1,0,19646.879174777634
1,0,1,1,1,1,23121.817108461393
1,0,0,1,0,0,23169.189741229573
1,1,0,1,1,0,22876.06698551634
1,1,1,1,1,1,22908.327128803834
1,1,1,0,1,0,22822.065212499445
0,0,0,1,1,1,19820.711358988046
0,1,1,0,0,0,19872.34877530093
0,0,1,0,1,1,19513.89521057786
1,1,1,1,0,0,19723.210771460766
0,0,0,0,1,1,19660.487755467886
1,1,1,1,0,1,22979.600227571576
1,1,0,0,0,0,19712.9253985234
1,1,0,0,0,1,22958.583060537538
0,0,1,0,0,0,19873.42219932804
1,1,0,1,0,0,19797.161843243262
1,0,0,0,1,1,22994.853383895028
1,0,0,0,0,0,22860.619761460406
0,1,1,1,0,1,19652.093486423666
0,1,0,0,0,0,19765.35870657232
0,1,1,0,1,1,19753.736488394858
1,0,1,0,0,0,19784.037838634224
0,1,1,0,0,1,19745.517402257614
0,1,0,0,0,1,19894.41556195298
0,1,0,1,1,1,22550.295954594167
0,0,1,1,1,1,19892.137272695283
