--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,25236.975197100775
1,0,1,1,1,0,25496.480210906884
0,0,0,0,0,0,25288.734121836063
1,0,1,0,1,0,25227.17067190046
0,0,0,1,0,1,25575.970863853992
1,0,0,1,0,1,25792.540281499783
1,1,0,0,1,0,25298.20256270792
0,1,1,1,1,1,25130.93215653555
0,0,1,1,1,0,29032.042665489902
0,1,1,1,1,0,29649.132169901386
1,0,1,0,0,1,27688.32909240426
1,0,0,0,0,1,29600.161024875975
0,0,1,0,0,1,29213.286202564926
0,0,1,1,0,1,24055.983083832696
1,1,0,1,1,1,25831.983612189597
0,1,0,1,1,0,26593.62284924075
1,0,1,1,0,1,25358.505876833737
0,1,0,0,1,1,24983.635718604313
1,0,0,0,1,0,30257.186081694403
1,0,0,1,1,1,29705.94089111882
1,1,1,0,0,0,25948.885884584546
1,0,1,1,0,0,25652.931232187246
1,0,0,1,1,0,25675.325242182505
0,0,0,1,0,0,29703.734947632318
1,1,1,1,1,0,29212.176803778886
1,0,1,1,1,1,25924.533682450387
1,0,0,1,0,0,24642.802576651437
1,1,0,1,1,0,25893.65475990109
1,1,1,1,1,1,25508.44712226454
1,1,1,0,1,0,25681.193661881407
0,0,0,1,1,1,29695.267168318715
0,1,1,0,0,0,29821.903591750066
0,0,1,0,1,1,23929.169657812872
1,1,1,1,0,0,29663.379964166637
0,0,0,0,1,1,29403.80838126154
1,1,1,1,0,1,29778.655255485974
1,1,0,0,0,0,29195.716404489132
1,1,0,0,0,1,25157.10612776791
0,0,1,0,0,0,25324.14910858995
1,1,0,1,0,0,25139.01877381922
1,0,0,0,1,1,25822.911636578672
1,0,0,0,0,0,29088.28585640277
0,1,1,1,0,1,25126.322586805163
0,1,0,0,0,0,25371.824081920546
0,1,1,0,1,1,25067.11720631992
1,0,1,0,0,0,25296.282711255582
0,1,1,0,0,1,25005.376155873513
0,1,0,0,0,1,28239.652991144045
0,1,0,1,1,1,25420.13121871735
0,0,1,1,1,1,25219.79047398074
