--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,25840.117117746828
1,0,1,1,1,0,29144.861210130774
0,0,0,0,0,0,25816.947617877988
1,0,1,0,1,0,28672.959521092762
0,0,0,1,0,1,25707.897815836433
1,0,0,1,0,1,28705.664460062242
1,1,0,0,1,0,28432.518658271718
0,1,1,1,1,1,25568.52183593953
0,0,1,1,1,0,25891.70246539755
0,1,1,1,1,0,25854.670740638845
1,0,1,0,0,1,29148.441967681898
1,0,0,0,0,1,28939.542026538315
0,0,1,0,0,1,25421.99430104985
0,0,1,1,0,1,29300.890996143855
1,1,0,1,1,1,30683.48694509681
0,1,0,1,1,0,25151.1976824278
1,0,1,1,0,1,29291.154071470417
0,1,0,0,1,1,25770.132684228356
1,0,0,0,1,0,28790.815407427897
1,0,0,1,1,1,25582.371167562535
1,1,1,0,0,0,25907.54586548859
1,0,1,1,0,0,28746.35589632891
1,0,0,1,1,0,28177.71028151674
0,0,0,1,0,0,25362.815712842606
1,1,1,1,1,0,29052.812929663865
1,0,1,1,1,1,28890.75478223608
1,0,0,1,0,0,30348.199459534986
1,1,0,1,1,0,29167.583987183065
1,1,1,1,1,1,29057.464477612895
1,1,1,0,1,0,28477.219420506808
0,0,0,1,1,1,25806.47359002912
0,1,1,0,0,0,26146.92232813556
0,0,1,0,1,1,25769.47723445784
1,1,1,1,0,0,29541.22652454737
0,0,0,0,1,1,25542.749584528025
1,1,1,1,0,1,29280.934047741277
1,1,0,0,0,0,29109.528180250156
1,1,0,0,0,1,28769.371712595814
0,0,1,0,0,0,25980.899102788622
1,1,0,1,0,0,29438.399530775463
1,0,0,0,1,1,29322.907671253844
1,0,0,0,0,0,28651.27558344025
0,1,1,1,0,1,25704.03678042031
0,1,0,0,0,0,25946.258759651555
0,1,1,0,1,1,25459.836471470342
1,0,1,0,0,0,28763.667667920352
0,1,1,0,0,1,26031.565199139783
0,1,0,0,0,1,28252.163783782915
0,1,0,1,1,1,25555.040138790446
0,0,1,1,1,1,25772.480490683283
