--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,65667.92844427483
1,0,1,1,1,0,28740.064750467758
0,0,0,0,0,0,88248.74840178413
1,0,1,0,1,0,32152.66285276636
0,0,0,1,0,1,69851.38980390724
1,0,0,1,0,1,33569.6870970777
1,1,0,0,1,0,33383.39538602354
0,1,1,1,1,1,79453.58897835953
0,0,1,1,1,0,73439.12631536898
0,1,1,1,1,0,80577.69802893887
1,0,1,0,0,1,33739.81018193666
1,0,0,0,0,1,28541.374917744957
0,0,1,0,0,1,72557.07793941016
0,0,1,1,0,1,88168.81296880581
1,1,0,1,1,1,33517.13313034738
0,1,0,1,1,0,85181.04382381697
1,0,1,1,0,1,33439.901247791626
0,1,0,0,1,1,89020.65026976995
1,0,0,0,1,0,33444.84117734071
1,0,0,1,1,1,33755.32433378148
1,1,1,0,0,0,33299.25904270809
1,0,1,1,0,0,33786.99746336858
1,0,0,1,1,0,33701.97501472486
0,0,0,1,0,0,82209.81920824396
1,1,1,1,1,0,33645.71827513517
1,0,1,1,1,1,28756.839578397772
1,0,0,1,0,0,33692.193581262036
1,1,0,1,1,0,33261.0187681145
1,1,1,1,1,1,28784.170415331686
1,1,1,0,1,0,33629.238889206536
0,0,0,1,1,1,76109.41173891052
0,1,1,0,0,0,74824.10125220763
0,0,1,0,1,1,67026.36171679385
1,1,1,1,0,0,33829.17186616744
0,0,0,0,1,1,81457.0372993683
1,1,1,1,0,1,33349.5934313286
1,1,0,0,0,0,33569.7641330674
1,1,0,0,0,1,28592.48202010353
0,0,1,0,0,0,65266.933152064616
1,1,0,1,0,0,33926.36778839806
1,0,0,0,1,1,33443.99900347334
1,0,0,0,0,0,28788.667341101176
0,1,1,1,0,1,80835.6830808626
0,1,0,0,0,0,72497.3356875144
0,1,1,0,1,1,81049.16882652676
1,0,1,0,0,0,33351.4736254169
0,1,1,0,0,1,73311.25309120765
0,1,0,0,0,1,81784.86523148071
0,1,0,1,1,1,64891.454467174626
0,0,1,1,1,1,66506.20313228629
