--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,8547
1,0,1,1,1,0,4455
0,0,0,0,0,0,8638
1,0,1,0,1,0,4614
0,0,0,1,0,1,8838
1,0,0,1,0,1,4613
1,1,0,0,1,0,4744
0,1,1,1,1,1,8079
0,0,1,1,1,0,8501
0,1,1,1,1,0,8773
1,0,1,0,0,1,4722
1,0,0,0,0,1,4748
0,0,1,0,0,1,8001
0,0,1,1,0,1,8262
1,1,0,1,1,1,4786
0,1,0,1,1,0,9295
1,0,1,1,0,1,4626
0,1,0,0,1,1,8274
1,0,0,0,1,0,4714
1,0,0,1,1,1,4744
1,1,1,0,0,0,4764
1,0,1,1,0,0,4661
1,0,0,1,1,0,4762
0,0,0,1,0,0,8550
1,1,1,1,1,0,4502
1,0,1,1,1,1,4736
1,0,0,1,0,0,4726
1,1,0,1,1,0,4606
1,1,1,1,1,1,4714
1,1,1,0,1,0,4665
0,0,0,1,1,1,8363
0,1,1,0,0,0,8688
0,0,1,0,1,1,8976
1,1,1,1,0,0,4675
0,0,0,0,1,1,7980
1,1,1,1,0,1,4716
1,1,0,0,0,0,4534
1,1,0,0,0,1,4716
0,0,1,0,0,0,8969
1,1,0,1,0,0,4712
1,0,0,0,1,1,4730
1,0,0,0,0,0,4457
0,1,1,1,0,1,8058
0,1,0,0,0,0,8715
0,1,1,0,1,1,9202
1,0,1,0,0,0,4505
0,1,1,0,0,1,8627
0,1,0,0,0,1,9396
0,1,0,1,1,1,8284
0,0,1,1,1,1,8013
