--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.0013188485945132434
1,0,1,1,1,0,0.0015118609125173198
0,0,0,0,0,0,0.0013143589844913895
1,0,1,0,1,0,0.0015335243668167541
0,0,0,1,0,1,0.0013102147277979572
1,0,0,1,0,1,0.0013163123436314224
1,1,0,0,1,0,0.0015284813058580643
0,1,1,1,1,1,0.0015227193683238207
0,0,1,1,1,0,0.0015186354863644964
0,1,1,1,1,0,0.0015136897175703186
1,0,1,0,0,1,0.0013163111808518022
1,0,0,0,0,1,0.001315677771462123
0,0,1,0,0,1,0.0015077333808466058
0,0,1,1,0,1,0.0013045309389481273
1,1,0,1,1,1,0.001322654560898495
0,1,0,1,1,0,0.0012999772821676258
1,0,1,1,0,1,0.0013195568046054837
0,1,0,0,1,1,0.001522104049242016
1,0,0,0,1,0,0.001530447387200711
1,0,0,1,1,1,0.0015297636148975105
1,1,1,0,0,0,0.0015236791134236156
1,0,1,1,0,0,0.0015302034718173536
1,0,0,1,1,0,0.0015146618200432953
0,0,0,1,0,0,0.0015335988613398798
1,1,1,1,1,0,0.001528105118245369
1,0,1,1,1,1,0.0015341672781079916
1,0,0,1,0,0,0.0013174968867806348
1,1,0,1,1,0,0.001520021012790404
1,1,1,1,1,1,0.0013198597544692068
1,1,1,0,1,0,0.0013119489864044831
0,0,0,1,1,1,0.00151914577992246
0,1,1,0,0,0,0.0015278221591435652
0,0,1,0,1,1,0.0013040610366641583
1,1,1,1,0,0,0.0015355328825587833
0,0,0,0,1,1,0.0014944662116335885
1,1,1,1,0,1,0.001541378355918903
1,1,0,0,0,0,0.00152227073976671
1,1,0,0,0,1,0.0013161974709291115
0,0,1,0,0,0,0.0013120642739749752
1,1,0,1,0,0,0.0013199102596377968
1,0,0,0,1,1,0.0015215858625103778
1,0,0,0,0,0,0.0013111591533288755
0,1,1,1,0,1,0.0015085524404702406
0,1,0,0,0,0,0.0015212372875663403
0,1,1,0,1,1,0.0014993533354135816
1,0,1,0,0,0,0.0012886960237440306
0,1,1,0,0,1,0.001500192915196138
0,1,0,0,0,1,0.0015240634126508328
0,1,0,1,1,1,0.0013128572802613508
0,0,1,1,1,1,0.0015181474984251881
