--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.7632493323539357
1,0,1,1,1,0,0.6641364106253893
0,0,0,0,0,0,0.7591203188011116
1,0,1,0,1,0,0.772004796650144
0,0,0,1,0,1,0.6509573442561211
1,0,0,1,0,1,0.7669467498931919
1,1,0,0,1,0,0.556715051299927
0,1,1,1,1,1,0.6615875486149351
0,0,1,1,1,0,0.6577505397560285
0,1,1,1,1,0,0.7568126010320846
1,0,1,0,0,1,0.7621643319993566
1,0,0,0,0,1,0.7700790096391666
0,0,1,0,0,1,0.6590769642916071
0,0,1,1,0,1,0.7661402337937435
1,1,0,1,1,1,0.7583446429334662
0,1,0,1,1,0,0.6580696114571163
1,0,1,1,0,1,0.7715524474058814
0,1,0,0,1,1,0.7621258076127926
1,0,0,0,1,0,0.7621766667169496
1,0,0,1,1,1,0.7628393685998397
1,1,1,0,0,0,0.6564053843666071
1,0,1,1,0,0,0.7630711592070791
1,0,0,1,1,0,0.7648189191368869
0,0,0,1,0,0,0.7529531856148277
1,1,1,1,1,0,0.6350617649700432
1,0,1,1,1,1,0.6590981449320661
1,0,0,1,0,0,0.6562151196780214
1,1,0,1,1,0,0.6611528553540993
1,1,1,1,1,1,0.6568468617145838
1,1,1,0,1,0,0.7728872853750625
0,0,0,1,1,1,0.761680395431352
0,1,1,0,0,0,0.7670542388840698
0,0,1,0,1,1,0.7662765876642779
1,1,1,1,0,0,0.7649166095774358
0,0,0,0,1,1,0.7551079267732638
1,1,1,1,0,1,0.768973123843929
1,1,0,0,0,0,0.7726086503845628
1,1,0,0,0,1,0.7735718893148772
0,0,1,0,0,0,0.6564204069897199
1,1,0,1,0,0,0.7671609866020739
1,0,0,0,1,1,0.7553290596515746
1,0,0,0,0,0,0.7590192703972523
0,1,1,1,0,1,0.6570211973107702
0,1,0,0,0,0,0.7669347228703207
0,1,1,0,1,1,0.7607324162390073
1,0,1,0,0,0,0.7581331919413684
0,1,1,0,0,1,0.6491033436877646
0,1,0,0,0,1,0.6553027069885893
0,1,0,1,1,1,0.6411838901024446
0,0,1,1,1,1,0.6548592551359032
