--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,1028.864774498059
1,0,1,1,1,0,842.4971971108187
0,0,0,0,0,0,887.7355972487267
1,0,1,0,1,0,824.4462126360688
0,0,0,1,0,1,850.1724655612776
1,0,0,1,0,1,993.2304915797558
1,1,0,0,1,0,1010.4967481866022
0,1,1,1,1,1,906.0759003472355
0,0,1,1,1,0,881.9896288956314
0,1,1,1,1,0,889.1097184527206
1,0,1,0,0,1,886.7395064173454
1,0,0,0,0,1,975.911888897272
0,0,1,0,0,1,1004.1513242469515
0,0,1,1,0,1,891.495919329875
1,1,0,1,1,1,865.9728840041124
0,1,0,1,1,0,939.9959930978802
1,0,1,1,0,1,910.2656864005779
0,1,0,0,1,1,858.0256800101698
1,0,0,0,1,0,1032.7151551706002
1,0,0,1,1,1,955.4917486871374
1,1,1,0,0,0,988.3548180750605
1,0,1,1,0,0,978.1104974089384
1,0,0,1,1,0,932.7638980120843
0,0,0,1,0,0,896.7933570677767
1,1,1,1,1,0,887.6224426007475
1,0,1,1,1,1,851.0880412500994
1,0,0,1,0,0,894.421214839762
1,1,0,1,1,0,906.8111997490948
1,1,1,1,1,1,840.3376075161758
1,1,1,0,1,0,876.4197442234357
0,0,0,1,1,1,826.2691029471166
0,1,1,0,0,0,908.1931535535803
0,0,1,0,1,1,830.8944538497311
1,1,1,1,0,0,997.4683783746713
0,0,0,0,1,1,886.4456280512704
1,1,1,1,0,1,953.2663098146012
1,1,0,0,0,0,946.2141163246566
1,1,0,0,0,1,933.6407803709114
0,0,1,0,0,0,875.2898229026451
1,1,0,1,0,0,874.9889260307785
1,0,0,0,1,1,855.9611631383707
1,0,0,0,0,0,871.0020268792026
0,1,1,1,0,1,837.0551686998601
0,1,0,0,0,0,960.9442718118203
0,1,1,0,1,1,992.9776018282371
1,0,1,0,0,0,888.5333270742676
0,1,1,0,0,1,981.1602321786177
0,1,0,0,0,1,886.720906716534
0,1,0,1,1,1,942.9559540530793
0,0,1,1,1,1,870.2208962979705
