--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,3169
1,0,1,1,1,0,2060
0,0,0,0,0,0,3196
1,0,1,0,1,0,2025
0,0,0,1,0,1,3082
1,0,0,1,0,1,2004
1,1,0,0,1,0,2026
0,1,1,1,1,1,3148
0,0,1,1,1,0,3195
0,1,1,1,1,0,3230
1,0,1,0,0,1,2067
1,0,0,0,0,1,2063
0,0,1,0,0,1,3091
0,0,1,1,0,1,3114
1,1,0,1,1,1,2087
0,1,0,1,1,0,3222
1,0,1,1,0,1,2096
0,1,0,0,1,1,3148
1,0,0,0,1,0,2089
1,0,0,1,1,1,2082
1,1,1,0,0,0,2059
1,0,1,1,0,0,2067
1,0,0,1,1,0,2106
0,0,0,1,0,0,3146
1,1,1,1,1,0,2031
1,0,1,1,1,1,2048
1,0,0,1,0,0,2066
1,1,0,1,1,0,2066
1,1,1,1,1,1,2063
1,1,1,0,1,0,2213
0,0,0,1,1,1,3161
0,1,1,0,0,0,3172
0,0,1,0,1,1,3105
1,1,1,1,0,0,2057
0,0,0,0,1,1,3093
1,1,1,1,0,1,2021
1,1,0,0,0,0,2084
1,1,0,0,0,1,2103
0,0,1,0,0,0,3129
1,1,0,1,0,0,2080
1,0,0,0,1,1,2070
1,0,0,0,0,0,2055
0,1,1,1,0,1,3182
0,1,0,0,0,0,3205
0,1,1,0,1,1,3146
1,0,1,0,0,0,2138
0,1,1,0,0,1,3110
0,1,0,0,0,1,3187
0,1,0,1,1,1,3140
0,0,1,1,1,1,3089
