--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,35306635.303076394
1,0,1,1,1,0,9236268.220674952
0,0,0,0,0,0,41927689.24303624
1,0,1,0,1,0,9012050.535469908
0,0,0,1,0,1,41580122.8384937
1,0,0,1,0,1,9277390.458580576
1,1,0,0,1,0,9124750.634252291
0,1,1,1,1,1,35924204.95692957
0,0,1,1,1,0,41967445.60064291
0,1,1,1,1,0,35381213.29044329
1,0,1,0,0,1,9781019.503245298
1,0,0,0,0,1,9046875.971691024
0,0,1,0,0,1,42042519.78647109
0,0,1,1,0,1,36055333.11017486
1,1,0,1,1,1,8157567.062400306
0,1,0,1,1,0,41877302.51878574
1,0,1,1,0,1,8072209.856403943
0,1,0,0,1,1,35733782.32116144
1,0,0,0,1,0,9023352.481338466
1,0,0,1,1,1,9224731.005690783
1,1,1,0,0,0,9192633.18188133
1,0,1,1,0,0,9114094.43574418
1,0,0,1,1,0,8897046.571118733
0,0,0,1,0,0,41829540.439753965
1,1,1,1,1,0,8944259.82001466
1,0,1,1,1,1,8471389.162284149
1,0,0,1,0,0,8120168.489598478
1,1,0,1,1,0,8981199.251452968
1,1,1,1,1,1,8894248.523519168
1,1,1,0,1,0,9589252.795065815
0,0,0,1,1,1,41347630.07581957
0,1,1,0,0,0,41581412.64283683
0,0,1,0,1,1,42040393.50312804
1,1,1,1,0,0,9377122.39443995
0,0,0,0,1,1,33570667.88407336
1,1,1,1,0,1,9828221.653956631
1,1,0,0,0,0,7896753.423558479
1,1,0,0,0,1,9643671.730031505
0,0,1,0,0,0,41912168.94258825
1,1,0,1,0,0,8975401.547797225
1,0,0,0,1,1,9227826.547866397
1,0,0,0,0,0,8217592.784716868
0,1,1,1,0,1,42017142.15365585
0,1,0,0,0,0,41979725.220029384
0,1,1,0,1,1,41889220.604972504
1,0,1,0,0,0,8946991.766826078
0,1,1,0,0,1,42048811.52187894
0,1,0,0,0,1,42228950.42012949
0,1,0,1,1,1,35172750.966371335
0,0,1,1,1,1,41728008.57794327
