--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,1466
1,0,1,1,1,0,953
0,0,0,0,0,0,1377
1,0,1,0,1,0,955
0,0,0,1,0,1,1466
1,0,0,1,0,1,985
1,1,0,0,1,0,963
0,1,1,1,1,1,1169
0,0,1,1,1,0,1290
0,1,1,1,1,0,1559
1,0,1,0,0,1,1056
1,0,0,0,0,1,1011
0,0,1,0,0,1,1187
0,0,1,1,0,1,1474
1,1,0,1,1,1,1005
0,1,0,1,1,0,1326
1,0,1,1,0,1,945
0,1,0,0,1,1,1525
1,0,0,0,1,0,1007
1,0,0,1,1,1,998
1,1,1,0,0,0,970
1,0,1,1,0,0,1049
1,0,0,1,1,0,980
0,0,0,1,0,0,1328
1,1,1,1,1,0,946
1,0,1,1,1,1,1060
1,0,0,1,0,0,1184
1,1,0,1,1,0,1118
1,1,1,1,1,1,957
1,1,1,0,1,0,1040
0,0,0,1,1,1,1401
0,1,1,0,0,0,1541
0,0,1,0,1,1,1549
1,1,1,1,0,0,1045
0,0,0,0,1,1,1355
1,1,1,1,0,1,977
1,1,0,0,0,0,977
1,1,0,0,0,1,987
0,0,1,0,0,0,1345
1,1,0,1,0,0,991
1,0,0,0,1,1,998
1,0,0,0,0,0,1116
0,1,1,1,0,1,1364
0,1,0,0,0,0,1337
0,1,1,0,1,1,1546
1,0,1,0,0,0,1049
0,1,1,0,0,1,1369
0,1,0,0,0,1,1404
0,1,0,1,1,1,1328
0,0,1,1,1,1,1372
