--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,36034.48257975298
1,0,1,1,1,0,23792.34152429991
0,0,0,0,0,0,35819.84038750763
1,0,1,0,1,0,25061.16318784831
0,0,0,1,0,1,29204.227964946054
1,0,0,1,0,1,22894.117322350212
1,1,0,0,1,0,23861.57639821995
0,1,1,1,1,1,31980.296826554513
0,0,1,1,1,0,29750.89369051692
0,1,1,1,1,0,34795.82703124797
1,0,1,0,0,1,23496.622405055376
1,0,0,0,0,1,24573.489501477972
0,0,1,0,0,1,30767.38791156409
0,0,1,1,0,1,30074.475164161122
1,1,0,1,1,1,22467.061998063156
0,1,0,1,1,0,33008.87624823656
1,0,1,1,0,1,23530.410431312277
0,1,0,0,1,1,33390.53510422752
1,0,0,0,1,0,22926.85022902571
1,0,0,1,1,1,22612.27902042354
1,1,1,0,0,0,23681.500176127844
1,0,1,1,0,0,23073.207574346743
1,0,0,1,1,0,22499.32954472883
0,0,0,1,0,0,34811.466026692164
1,1,1,1,1,0,23733.706548938375
1,0,1,1,1,1,23744.909083775343
1,0,0,1,0,0,23042.541866518826
1,1,0,1,1,0,23230.393177343172
1,1,1,1,1,1,23121.248756217712
1,1,1,0,1,0,24747.391358452347
0,0,0,1,1,1,31938.929174926787
0,1,1,0,0,0,30224.4683873075
0,0,1,0,1,1,30367.460917251654
1,1,1,1,0,0,23047.197554982733
0,0,0,0,1,1,31075.709204645824
1,1,1,1,0,1,24184.686425606265
1,1,0,0,0,0,24989.697054028416
1,1,0,0,0,1,24257.71998745678
0,0,1,0,0,0,32080.514129364317
1,1,0,1,0,0,24015.59874906872
1,0,0,0,1,1,23702.956266268917
1,0,0,0,0,0,24078.854595556626
0,1,1,1,0,1,31039.10855978192
0,1,0,0,0,0,30272.7097898796
0,1,1,0,1,1,29264.673360887242
1,0,1,0,0,0,24032.115757199208
0,1,1,0,0,1,29830.293955730547
0,1,0,0,0,1,32447.582103281053
0,1,0,1,1,1,30762.801991999655
0,0,1,1,1,1,31045.05298789668
