--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,19401148.060996395
1,0,1,1,1,0,1736111.5240404145
0,0,0,0,0,0,16579385.596486337
1,0,1,0,1,0,1746829.4427672857
0,0,0,1,0,1,16625135.830476947
1,0,0,1,0,1,1732685.1773929151
1,1,0,0,1,0,1759951.3339665092
0,1,1,1,1,1,16879120.071890872
0,0,1,1,1,0,16493282.953830864
0,1,1,1,1,0,16780692.591539014
1,0,1,0,0,1,1746106.1912692108
1,0,0,0,0,1,1731991.0726979587
0,0,1,0,0,1,19397149.022554386
0,0,1,1,0,1,17296504.911684174
1,1,0,1,1,1,1764832.756179783
0,1,0,1,1,0,19291938.030282322
1,0,1,1,0,1,1764736.326130727
0,1,0,0,1,1,19672782.993917827
1,0,0,0,1,0,1720317.7667071468
1,0,0,1,1,1,1756210.9145382282
1,1,1,0,0,0,1747329.9263259566
1,0,1,1,0,0,1757439.505261377
1,0,0,1,1,0,1732210.904434455
0,0,0,1,0,0,19332975.98260527
1,1,1,1,1,0,1706031.4515598854
1,0,1,1,1,1,1730098.0472168808
1,0,0,1,0,0,1756616.587536154
1,1,0,1,1,0,1754062.0496590945
1,1,1,1,1,1,1757180.7392987227
1,1,1,0,1,0,1745497.053322131
0,0,0,1,1,1,16500356.139561828
0,1,1,0,0,0,19406563.21040757
0,0,1,0,1,1,19286773.57042384
1,1,1,1,0,0,1752011.8336555765
0,0,0,0,1,1,19744470.420379423
1,1,1,1,0,1,1736983.7780939788
1,1,0,0,0,0,1753376.901119836
1,1,0,0,0,1,1743566.1337371925
0,0,1,0,0,0,16639655.098553807
1,1,0,1,0,0,1724272.9118746393
1,0,0,0,1,1,1757567.3082040725
1,0,0,0,0,0,1738408.8107036666
0,1,1,1,0,1,16598773.670982048
0,1,0,0,0,0,17064096.14942442
0,1,1,0,1,1,19530466.68333332
1,0,1,0,0,0,1755594.8721612375
0,1,1,0,0,1,16668762.902508015
0,1,0,0,0,1,19351040.599789374
0,1,0,1,1,1,16565015.174961926
0,0,1,1,1,1,16610899.861530708
