--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,74937.88878001513
1,0,1,1,1,0,65087.87834036215
0,0,0,0,0,0,72884.8444602799
1,0,1,0,1,0,63072.50280067141
0,0,0,1,0,1,74830.93051265345
1,0,0,1,0,1,61110.65991752879
1,1,0,0,1,0,64602.92585565871
0,1,1,1,1,1,73959.30008770198
0,0,1,1,1,0,73951.52489375458
0,1,1,1,1,0,75078.13456542358
1,0,1,0,0,1,63558.23241418421
1,0,0,0,0,1,63894.28258509791
0,0,1,0,0,1,74832.05404694218
0,0,1,1,0,1,75585.79958396517
1,1,0,1,1,1,65974.24201447841
0,1,0,1,1,0,73910.67257813292
1,0,1,1,0,1,64526.04789308077
0,1,0,0,1,1,74567.89993616585
1,0,0,0,1,0,65152.459569980005
1,0,0,1,1,1,67711.47302264477
1,1,1,0,0,0,64316.59190969102
1,0,1,1,0,0,64867.11545222663
1,0,0,1,1,0,63095.77889516813
0,0,0,1,0,0,75938.86299437787
1,1,1,1,1,0,64696.21826019706
1,0,1,1,1,1,63167.77393731328
1,0,0,1,0,0,65012.25373062481
1,1,0,1,1,0,63989.93033979395
1,1,1,1,1,1,64142.06541791781
1,1,1,0,1,0,64672.85798734423
0,0,0,1,1,1,70305.7036684643
0,1,1,0,0,0,74559.25300408588
0,0,1,0,1,1,73876.78344243742
1,1,1,1,0,0,62179.07266509077
0,0,0,0,1,1,74439.27159660136
1,1,1,1,0,1,63127.03731071145
1,1,0,0,0,0,64788.07912612678
1,1,0,0,0,1,65931.42343159564
0,0,1,0,0,0,74274.70203826837
1,1,0,1,0,0,65451.9982722191
1,0,0,0,1,1,65259.985248267476
1,0,0,0,0,0,63143.02161743903
0,1,1,1,0,1,76512.2248738605
0,1,0,0,0,0,73333.13949917901
0,1,1,0,1,1,76235.6005797388
1,0,1,0,0,0,63370.25660479985
0,1,1,0,0,1,75266.9213033924
0,1,0,0,0,1,76326.47677123664
0,1,0,1,1,1,72497.28276921804
0,0,1,1,1,1,73569.97392068022
