--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,5160882.273261708
1,0,1,1,1,0,1920241.8410950028
0,0,0,0,0,0,4948676.63132853
1,0,1,0,1,0,1895079.0758319416
0,0,0,1,0,1,5168117.225384844
1,0,0,1,0,1,1849085.0521913315
1,1,0,0,1,0,1959757.9154945565
0,1,1,1,1,1,5169847.828269194
0,0,1,1,1,0,5172995.790805747
0,1,1,1,1,0,5076611.061378091
1,0,1,0,0,1,1955458.2436100647
1,0,0,0,0,1,1941494.7751162427
0,0,1,0,0,1,5140659.284823872
0,0,1,1,0,1,4578576.613842147
1,1,0,1,1,1,1878007.562206855
0,1,0,1,1,0,5162512.9122191705
1,0,1,1,0,1,1948240.483331812
0,1,0,0,1,1,5163679.687096708
1,0,0,0,1,0,1885209.3180708496
1,0,0,1,1,1,1935911.9747949217
1,1,1,0,0,0,1921633.307141279
1,0,1,1,0,0,1929372.562216062
1,0,0,1,1,0,1954923.1589399234
0,0,0,1,0,0,5155312.873669965
1,1,1,1,1,0,1841962.0031089222
1,0,1,1,1,1,1887561.466740359
1,0,0,1,0,0,1908195.001996497
1,1,0,1,1,0,1863238.8393432877
1,1,1,1,1,1,1944305.4973525007
1,1,1,0,1,0,1922386.5940509995
0,0,0,1,1,1,4484833.238046324
0,1,1,0,0,0,5202921.454965143
0,0,1,0,1,1,5133684.849740329
1,1,1,1,0,0,1869727.0308848806
0,0,0,0,1,1,5103574.414399412
1,1,1,1,0,1,1954662.8539065162
1,1,0,0,0,0,1892467.59894869
1,1,0,0,0,1,1965153.8912012198
0,0,1,0,0,0,5148122.633861703
1,1,0,1,0,0,1922733.4452347537
1,0,0,0,1,1,1923850.3294079057
1,0,0,0,0,0,1945709.7481412594
0,1,1,1,0,1,4901849.819889861
0,1,0,0,0,0,5109366.631416295
0,1,1,0,1,1,5149840.479571273
1,0,1,0,0,0,1940058.700860527
0,1,1,0,0,1,4646106.271169286
0,1,0,0,0,1,5135824.3738705935
0,1,0,1,1,1,5170419.508811802
0,0,1,1,1,1,5168668.4868029365
