--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,6505036.586374848
1,0,1,1,1,0,505456.28305701463
0,0,0,0,0,0,6913970.304096533
1,0,1,0,1,0,503648.4748803963
0,0,0,1,0,1,7503449.391961355
1,0,0,1,0,1,504645.05511736573
1,1,0,0,1,0,506171.08449229144
0,1,1,1,1,1,7529988.53702315
0,0,1,1,1,0,7494776.796365903
0,1,1,1,1,0,7520735.6458713
1,0,1,0,0,1,505255.3682397628
1,0,0,0,0,1,501930.5848943951
0,0,1,0,0,1,7516504.176132138
0,0,1,1,0,1,6817259.288062433
1,1,0,1,1,1,505496.1006291128
0,1,0,1,1,0,7492329.465478185
1,0,1,1,0,1,507193.7362028024
0,1,0,0,1,1,7043319.740853164
1,0,0,0,1,0,503428.2155079875
1,0,0,1,1,1,505559.0453622378
1,1,1,0,0,0,505968.1989940221
1,0,1,1,0,0,506903.47200354864
1,0,0,1,1,0,504867.8321395843
0,0,0,1,0,0,7517418.252756095
1,1,1,1,1,0,507174.33883430733
1,0,1,1,1,1,507653.94729819376
1,0,0,1,0,0,500922.24569239415
1,1,0,1,1,0,500821.0708542014
1,1,1,1,1,1,499845.995699264
1,1,1,0,1,0,505600.1565143934
0,0,0,1,1,1,6389672.244957032
0,1,1,0,0,0,7488717.909477067
0,0,1,0,1,1,6398139.441524451
1,1,1,1,0,0,504847.9959858123
0,0,0,0,1,1,7495234.342624101
1,1,1,1,0,1,504706.4082017977
1,1,0,0,0,0,506207.3983415029
1,1,0,0,0,1,507177.84741862724
0,0,1,0,0,0,7510506.2970488155
1,1,0,1,0,0,504652.34123489354
1,0,0,0,1,1,503743.4246861926
1,0,0,0,0,0,505502.34934668546
0,1,1,1,0,1,7473464.809266528
0,1,0,0,0,0,7500849.602482349
0,1,1,0,1,1,7505065.82561897
1,0,1,0,0,0,504740.2035193461
0,1,1,0,0,1,7496539.7659161985
0,1,0,0,0,1,7525368.223228129
0,1,0,1,1,1,7487861.091430932
0,0,1,1,1,1,7482053.751627823
