--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,3.2518063369010854
1,0,1,1,1,0,3.110258617064223
0,0,0,0,0,0,3.583857997409703
1,0,1,0,1,0,3.575097586002822
0,0,0,1,0,1,3.558707379779447
1,0,0,1,0,1,3.574418525612535
1,1,0,0,1,0,3.2198885158487767
0,1,1,1,1,1,3.1707436722290026
0,0,1,1,1,0,3.567525606368966
0,1,1,1,1,0,3.5740396958493506
1,0,1,0,0,1,3.546345117781748
1,0,0,0,0,1,3.1512432683606373
0,0,1,0,0,1,3.545232542286898
0,0,1,1,0,1,3.298808596830042
1,1,0,1,1,1,3.582462688836123
0,1,0,1,1,0,3.5438188123255308
1,0,1,1,0,1,3.5556565231519013
0,1,0,0,1,1,3.554075587766141
1,0,0,0,1,0,3.5644511248011224
1,0,0,1,1,1,3.5707413259365417
1,1,1,0,0,0,3.0225857014035307
1,0,1,1,0,0,3.579572710006668
1,0,0,1,1,0,3.304755998926523
0,0,0,1,0,0,3.0397916604693958
1,1,1,1,1,0,3.5531225317402617
1,0,1,1,1,1,3.4429873891865768
1,0,0,1,0,0,3.5732978749358337
1,1,0,1,1,0,3.2091617267873365
1,1,1,1,1,1,3.562921128201881
1,1,1,0,1,0,3.5529015712326584
0,0,0,1,1,1,3.5835059461093755
0,1,1,0,0,0,3.532107507686138
0,0,1,0,1,1,3.033020949489928
1,1,1,1,0,0,3.5762131635928807
0,0,0,0,1,1,3.309009388144408
1,1,1,1,0,1,3.042539380642639
1,1,0,0,0,0,3.581025940705971
1,1,0,0,0,1,3.575484012854805
0,0,1,0,0,0,3.0399257890245526
1,1,0,1,0,0,3.090066904589379
1,0,0,0,1,1,3.578019437705124
1,0,0,0,0,0,3.548921811647969
0,1,1,1,0,1,3.5393368580673594
0,1,0,0,0,0,3.5808341341880983
0,1,1,0,1,1,3.5746817644704434
1,0,1,0,0,0,3.588475972423643
0,1,1,0,0,1,3.5716626251009744
0,1,0,0,0,1,3.570965246466425
0,1,0,1,1,1,3.2906825298361357
0,0,1,1,1,1,3.5461153737462987
