--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,1981
1,0,1,1,1,0,2014
0,0,0,0,0,0,1979
1,0,1,0,1,0,2077
0,0,0,1,0,1,1992
1,0,0,1,0,1,2052
1,1,0,0,1,0,2050
0,1,1,1,1,1,1971
0,0,1,1,1,0,1977
0,1,1,1,1,0,2318
1,0,1,0,0,1,2066
1,0,0,0,0,1,2083
0,0,1,0,0,1,1975
0,0,1,1,0,1,2285
1,1,0,1,1,1,2036
0,1,0,1,1,0,1991
1,0,1,1,0,1,2026
0,1,0,0,1,1,1989
1,0,0,0,1,0,2053
1,0,0,1,1,1,2097
1,1,1,0,0,0,2077
1,0,1,1,0,0,2079
1,0,0,1,1,0,2100
0,0,0,1,0,0,1984
1,1,1,1,1,0,2114
1,0,1,1,1,1,2058
1,0,0,1,0,0,2119
1,1,0,1,1,0,2023
1,1,1,1,1,1,2096
1,1,1,0,1,0,2007
0,0,0,1,1,1,1972
0,1,1,0,0,0,1991
0,0,1,0,1,1,1974
1,1,1,1,0,0,1984
0,0,0,0,1,1,1989
1,1,1,1,0,1,2088
1,1,0,0,0,0,2059
1,1,0,0,0,1,2085
0,0,1,0,0,0,2315
1,1,0,1,0,0,2075
1,0,0,0,1,1,2071
1,0,0,0,0,0,2053
0,1,1,1,0,1,1977
0,1,0,0,0,0,1988
0,1,1,0,1,1,2261
1,0,1,0,0,0,2087
0,1,1,0,0,1,1966
0,1,0,0,0,1,1983
0,1,0,1,1,1,1965
0,0,1,1,1,1,1998
