--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.35195945875158907
1,0,1,1,1,0,0.07052621593986413
0,0,0,0,0,0,0.3445080493466651
1,0,1,0,1,0,0.07075471179582907
0,0,0,1,0,1,0.33808280970924476
1,0,0,1,0,1,0.06961739751954646
1,1,0,0,1,0,0.07036597254108382
0,1,1,1,1,1,0.3420423316758339
0,0,1,1,1,0,0.34331257634615536
0,1,1,1,1,0,0.34474741840230977
1,0,1,0,0,1,0.06998746671608393
1,0,0,0,0,1,0.07093316365809252
0,0,1,0,0,1,0.33657593293373156
0,0,1,1,0,1,0.3278006580270038
1,1,0,1,1,1,0.06975425302160856
0,1,0,1,1,0,0.34947275910822834
1,0,1,1,0,1,0.06998801799709331
0,1,0,0,1,1,0.32442770585968816
1,0,0,0,1,0,0.0703266367827334
1,0,0,1,1,1,0.06951827743061081
1,1,1,0,0,0,0.07078165532475836
1,0,1,1,0,0,0.07038463746914685
1,0,0,1,1,0,0.07115658568940499
0,0,0,1,0,0,0.3516244335985925
1,1,1,1,1,0,0.07100456400269298
1,0,1,1,1,1,0.07103510490874373
1,0,0,1,0,0,0.0710016664953437
1,1,0,1,1,0,0.07046239638518431
1,1,1,1,1,1,0.06967032164785357
1,1,1,0,1,0,0.07024469357111018
0,0,0,1,1,1,0.3363646825413809
0,1,1,0,0,0,0.3456038624886224
0,0,1,0,1,1,0.3346671772451654
1,1,1,1,0,0,0.07108212884483127
0,0,0,0,1,1,0.33099023913277553
1,1,1,1,0,1,0.07052965674005154
1,1,0,0,0,0,0.07139545013355234
1,1,0,0,0,1,0.07021572165698245
0,0,1,0,0,0,0.35011803651427353
1,1,0,1,0,0,0.07047430249067552
1,0,0,0,1,1,0.07102489901843803
1,0,0,0,0,0,0.07022213538360961
0,1,1,1,0,1,0.3360627137560206
0,1,0,0,0,0,0.34662017141133855
0,1,1,0,1,1,0.3322871226808259
1,0,1,0,0,0,0.0714160381986949
0,1,1,0,0,1,0.32741359169890444
0,1,0,0,0,1,0.33500549906196503
0,1,0,1,1,1,0.32971186446776274
0,0,1,1,1,1,0.3336839268807585
