--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,28946.402753821814
1,0,1,1,1,0,30008.040354332537
0,0,0,0,0,0,28825.75574357507
1,0,1,0,1,0,30198.15303264348
0,0,0,1,0,1,28937.513750744816
1,0,0,1,0,1,30201.6379133483
1,1,0,0,1,0,29452.82367460379
0,1,1,1,1,1,30354.467327665545
0,0,1,1,1,0,29961.947128668708
0,1,1,1,1,0,30036.12294325771
1,0,1,0,0,1,30053.199873884754
1,0,0,0,0,1,30050.40926103129
0,0,1,0,0,1,29956.256675751803
0,0,1,1,0,1,29531.449591070636
1,1,0,1,1,1,30212.46158296682
0,1,0,1,1,0,30662.18013558632
1,0,1,1,0,1,30008.119597000557
0,1,0,0,1,1,29088.336624193817
1,0,0,0,1,0,30144.09510486121
1,0,0,1,1,1,35512.64365530221
1,1,1,0,0,0,29827.983510494156
1,0,1,1,0,0,30018.170599027006
1,0,0,1,1,0,29762.92431922296
0,0,0,1,0,0,28453.97786752858
1,1,1,1,1,0,28902.324680449394
1,0,1,1,1,1,29425.2293446513
1,0,0,1,0,0,29970.823702833524
1,1,0,1,1,0,30028.18144828922
1,1,1,1,1,1,30463.64200882617
1,1,1,0,1,0,29886.312765104667
0,0,0,1,1,1,29666.894765531553
0,1,1,0,0,0,29507.998098622633
0,0,1,0,1,1,30271.783401272798
1,1,1,1,0,0,29591.54377841047
0,0,0,0,1,1,28523.74013777423
1,1,1,1,0,1,30143.45359998594
1,1,0,0,0,0,29606.802127260573
1,1,0,0,0,1,30004.239899140146
0,0,1,0,0,0,28922.721467279738
1,1,0,1,0,0,30408.809651099353
1,0,0,0,1,1,30345.42470045348
1,0,0,0,0,0,30765.655326764027
0,1,1,1,0,1,30264.684031251072
0,1,0,0,0,0,29286.1083512208
0,1,1,0,1,1,30012.64973160888
1,0,1,0,0,0,29836.04199840616
0,1,1,0,0,1,30353.48515377652
0,1,0,0,0,1,30123.695726815193
0,1,0,1,1,1,30207.5150558031
0,0,1,1,1,1,30328.979962097874
