--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.06958581911458253
1,0,1,1,1,0,0.013971840185159002
0,0,0,0,0,0,0.07058544135237693
1,0,1,0,1,0,0.013897950610377876
0,0,0,1,0,1,0.06632357034180936
1,0,0,1,0,1,0.013738722602458068
1,1,0,0,1,0,0.013656247993152796
0,1,1,1,1,1,0.06650410205781085
0,0,1,1,1,0,0.07159707714228267
0,1,1,1,1,0,0.06994751935992696
1,0,1,0,0,1,0.013705435730742269
1,0,0,0,0,1,0.013896144675807217
0,0,1,0,0,1,0.06897499854271782
0,0,1,1,0,1,0.06797181438862736
1,1,0,1,1,1,0.013708144617710397
0,1,0,1,1,0,0.06956127150660082
1,0,1,1,0,1,0.013717337136304585
0,1,0,0,1,1,0.06817620312362169
1,0,0,0,1,0,0.013893055385033952
1,0,0,1,1,1,0.013699968976692761
1,1,1,0,0,0,0.013766590958450354
1,0,1,1,0,0,0.013741959335679076
1,0,0,1,1,0,0.01378155694784862
0,0,0,1,0,0,0.07045483864677168
1,1,1,1,1,0,0.013905719458431411
1,0,1,1,1,1,0.013796078626512087
1,0,0,1,0,0,0.013950530468424014
1,1,0,1,1,0,0.013860530429633974
1,1,1,1,1,1,0.013851687479685994
1,1,1,0,1,0,0.013912302625031236
0,0,0,1,1,1,0.06858984884445166
0,1,1,0,0,0,0.07050905939205485
0,0,1,0,1,1,0.06863427135695872
1,1,1,1,0,0,0.0138076083545457
0,0,0,0,1,1,0.06816309476634878
1,1,1,1,0,1,0.013790342793651975
1,1,0,0,0,0,0.013868068050976607
1,1,0,0,0,1,0.01382261410871922
0,0,1,0,0,0,0.06960170198687232
1,1,0,1,0,0,0.01372941449921347
1,0,0,0,1,1,0.013738267107709869
1,0,0,0,0,0,0.013733652061856502
0,1,1,1,0,1,0.06904621735291004
0,1,0,0,0,0,0.06964442841205389
0,1,1,0,1,1,0.06143439320435005
1,0,1,0,0,0,0.01371741776142511
0,1,1,0,0,1,0.06829179903688198
0,1,0,0,0,1,0.06857324884930753
0,1,0,1,1,1,0.0671858340406891
0,0,1,1,1,1,0.06790051016850661
